Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Niclas Füllkrug,11,de GER,FW,31-330,90,21,2,2,10,9,6,21,0,0,,0,,4,6,1,0,0,0,0,0,16,1
Crysencio Summerville,7,nl NED,LW,23-066,90,40,0,7,18,16,2,40,8,3,37.5,3,37.5,23,181,83,2,2,0,3,1,29,6
Mohammed Kudus,14,gh GHA,RW,24-155,71,28,0,5,8,15,7,28,1,0,0.0,1,100.0,19,134,87,6,1,4,1,2,25,10
Luis Guilherme,17,br BRA,RW,18-330,19,9,2,4,1,4,0,9,0,0,,0,,3,17,0,0,0,0,1,0,2,0
Lucas Paquetá,10,br BRA,"AM,DM",27-130,90,76,1,18,43,15,1,76,3,0,0.0,3,100.0,29,54,21,0,0,0,2,0,49,2
Edson Álvarez,19,mx MEX,DM,27-072,86,63,6,25,27,11,1,63,2,1,50.0,1,50.0,41,173,63,1,1,0,4,0,50,1
Danny Ings,18,eng ENG,AM,32-165,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Tomáš Souček,28,cz CZE,DM,29-312,90,39,3,14,18,7,4,39,0,0,,0,,13,49,24,1,0,0,0,0,21,3
Aaron Wan-Bissaka,29,eng ENG,LB,27-039,90,64,3,22,28,15,1,64,3,2,66.7,1,33.3,39,198,114,4,4,0,3,0,43,5
Max Kilman,26,eng ENG,CB,27-226,90,51,11,34,17,0,0,51,0,0,,0,,27,122,67,2,0,0,0,0,43,0
Jean-Clair Todibo,25,fr FRA,CB,25-005,52,36,13,23,13,0,0,36,0,0,,0,,23,56,24,0,0,0,0,0,31,0
Konstantinos Mavropanos,15,gr GRE,CB,27-024,38,30,3,19,9,2,0,30,0,0,,0,,14,42,19,0,0,0,1,0,21,0
Vladimír Coufal,5,cz CZE,RB,32-135,90,68,8,39,12,17,1,68,0,0,,0,,24,125,70,3,0,0,1,0,33,3
Alphonse Areola,23,fr FRA,GK,31-312,90,42,37,42,0,0,0,42,0,0,,0,,27,77,37,0,0,0,0,0,31,0
