Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Diogo Jota,20,pt POR,FW,28-084,61,18,0,1,8,9,2,18,1,0,0.0,1,100.0,14,62,39,1,0,1,3,2,14,4
Cody Gakpo,18,nl NED,LW,25-295,29,18,1,1,9,8,3,18,1,1,100.0,0,0.0,11,62,28,0,0,0,1,1,15,5
Luis Díaz,7,co COL,"LW,FW",28-044,86,49,0,4,19,27,4,49,5,4,80.0,1,20.0,26,189,85,2,2,2,3,2,36,13
Darwin Núñez,9,uy URU,FW,25-247,4,6,0,0,2,4,1,6,0,0,,0,,3,13,8,0,0,0,0,0,3,0
Mohamed Salah,11,eg EGY,RW,32-256,90,58,0,2,21,35,11,58,11,1,9.1,10,90.9,32,228,115,5,3,5,6,0,44,12
Dominik Szoboszlai,8,hu HUN,AM,24-124,90,58,1,9,32,19,1,58,2,2,100.0,0,0.0,23,93,38,1,2,0,2,0,37,4
Alexis Mac Allister,10,ar ARG,DM,26-064,86,48,3,10,22,17,2,48,1,0,0.0,1,100.0,22,124,86,2,2,0,1,1,38,1
Curtis Jones,17,eng ENG,DM,24-027,4,12,0,2,7,3,0,12,0,0,,0,,7,39,28,0,1,0,0,0,10,0
Ryan Gravenberch,38,nl NED,DM,22-286,76,54,5,15,31,8,0,54,2,0,0.0,1,50.0,29,102,37,0,0,0,4,0,41,1
Wataru Endo,3,jp JPN,DM,32-017,14,18,1,5,11,2,0,18,0,0,,0,,6,9,3,0,0,0,0,0,14,0
Kostas Tsimikas,21,gr GRE,LB,28-290,90,79,1,16,38,25,3,79,0,0,,0,,41,156,76,3,1,1,0,0,57,5
Virgil van Dijk,4,nl NED,CB,33-233,90,113,13,35,75,3,0,113,0,0,,0,,61,299,195,1,1,0,0,0,85,0
Ibrahima Konaté,5,fr FRA,CB,25-277,90,77,9,32,43,2,0,77,0,0,,0,,47,163,107,1,0,0,0,0,63,0
Trent Alexander-Arnold,66,eng ENG,RB,26-142,76,85,5,29,51,5,0,85,1,0,0.0,0,0.0,35,182,107,1,0,0,0,0,56,0
Jarell Quansah,78,eng ENG,RB,22-028,14,14,1,7,6,1,0,14,0,0,,0,,10,35,7,0,0,0,0,0,12,1
Alisson,1,br BRA,GK,32-147,90,36,29,36,0,0,0,36,0,0,,0,,25,90,20,0,0,0,0,0,24,0
