Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Kai Havertz,29,de GER,"FW,LM",25-186,90,37,0,5,7,25,4,37,1,0,0.0,1,100.0,18,54,13,0,2,0,2,1,31,8
Gabriel Martinelli,11,br BRA,LW,23-179,73,42,0,3,13,26,6,42,6,0,0.0,5,83.3,32,265,118,6,0,2,2,2,35,15
Leandro Trossard,19,be BEL,LW,30-010,17,19,0,0,5,14,0,19,6,2,33.3,2,33.3,15,95,66,3,1,0,2,0,16,10
Bukayo Saka,7,eng ENG,RW,23-100,90,70,0,2,16,53,9,70,7,6,85.7,1,14.3,50,346,165,5,2,3,1,2,51,22
Mikel Merino,23,es ESP,LM,28-175,68,34,1,7,9,20,5,34,1,1,100.0,0,0.0,18,48,30,0,0,0,2,1,21,3
Gabriel Jesus,9,br BRA,FW,27-255,22,12,0,0,4,8,4,12,0,0,,0,,8,32,10,0,0,0,0,1,12,3
Declan Rice,41,eng ENG,CM,25-335,61,79,3,11,43,25,0,79,0,0,,0,,57,289,173,4,0,0,0,0,66,0
Jorginho,20,it ITA,CM,32-360,29,40,0,6,25,9,0,40,0,0,,0,,30,193,134,3,3,0,0,1,34,0
Martin Ødegaard,8,no NOR,RM,25-363,61,55,1,6,17,32,5,55,1,0,0.0,1,100.0,40,154,88,2,1,0,1,2,46,8
Ethan Nwaneri,53,eng ENG,RM,17-268,29,8,1,1,2,5,0,8,0,0,,0,,9,63,28,1,3,0,0,2,9,1
Myles Lewis-Skelly,49,eng ENG,LB,18-079,68,64,0,8,41,16,0,64,0,0,,0,,45,154,80,0,0,0,0,1,54,1
Thomas Partey,5,gh GHA,RB,31-184,22,34,1,7,22,6,1,34,2,1,50.0,1,50.0,25,138,91,1,0,1,0,0,30,1
Gabriel Magalhães,6,br BRA,CB,26-361,90,113,6,26,64,23,4,113,1,1,100.0,0,0.0,70,296,215,1,3,0,2,1,87,0
William Saliba,2,fr FRA,CB,23-265,90,118,6,40,72,7,3,118,1,0,0.0,1,100.0,76,391,258,1,0,0,1,0,88,0
Jurriën Timber,12,nl NED,"RB,LB",23-180,90,92,1,9,53,31,5,92,3,2,66.7,1,33.3,63,301,207,4,3,0,5,2,68,5
David Raya,22,es ESP,GK,29-090,90,30,10,26,4,0,0,30,0,0,,0,,20,84,53,0,0,0,0,0,17,0
