Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Kai Havertz,29,de GER,"FW,LM",25-186,90,30,28,1,0,0,0,0,1,0,0,0,0,27,1,0
Gabriel Martinelli,11,br BRA,LW,23-179,73,30,29,1,0,0,0,3,1,0,0,0,0,25,0,0
Leandro Trossard,19,be BEL,LW,30-010,17,14,11,3,0,0,0,3,2,1,1,0,0,11,0,0
Bukayo Saka,7,eng ENG,RW,23-100,90,56,48,8,1,0,1,10,2,5,5,0,0,42,0,1
Mikel Merino,23,es ESP,LM,28-175,68,26,26,0,0,0,0,3,0,0,0,0,0,20,0,0
Gabriel Jesus,9,br BRA,FW,27-255,22,10,9,0,0,0,0,2,0,0,0,0,0,7,1,0
Declan Rice,41,eng ENG,CM,25-335,61,75,69,5,2,0,0,2,1,2,2,0,0,66,1,0
Jorginho,20,it ITA,CM,32-360,29,38,38,0,0,0,0,0,0,0,0,0,0,35,0,0
Martin Ødegaard,8,no NOR,RM,25-363,61,47,43,4,1,1,0,4,2,0,0,0,0,38,0,1
Ethan Nwaneri,53,eng ENG,RM,17-268,29,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
Myles Lewis-Skelly,49,eng ENG,LB,18-079,68,61,55,5,1,0,0,0,4,0,0,0,0,59,1,0
Thomas Partey,5,gh GHA,RB,31-184,22,32,31,1,1,0,0,1,0,0,0,0,0,29,0,0
Gabriel Magalhães,6,br BRA,CB,26-361,90,98,94,4,3,0,1,0,1,0,0,0,0,93,0,0
William Saliba,2,fr FRA,CB,23-265,90,110,108,1,1,0,1,0,0,0,0,0,0,104,1,0
Jurriën Timber,12,nl NED,"RB,LB",23-180,90,81,72,9,0,0,0,0,9,0,0,0,0,73,0,0
David Raya,22,es ESP,GK,29-090,90,30,27,3,2,0,0,0,0,0,0,0,0,29,0,0
