Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Joshua Zirkzee,11,nl NED,FW,23-214,54,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Rasmus Højlund,9,dk DEN,FW,21-322,36,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Bruno Fernandes,8,pt POR,"AM,CM",30-105,90,3,2,0,3,0,1,2,50.0,1,0,0,0,1,4,0,0
Amad Diallo,16,ci CIV,AM,22-164,90,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Kobbie Mainoo,37,eng ENG,CM,19-247,90,1,1,0,0,1,0,0,,0,2,0,2,0,1,0,0
Manuel Ugarte Ribeiro,25,uy URU,CM,23-255,54,2,2,0,2,0,1,2,50.0,1,1,0,1,2,4,0,0
Alejandro Garnacho,17,ar ARG,AM,20-174,36,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tyrell Malacia,12,nl NED,WB,25-127,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1
Leny Yoro,15,fr FRA,CB,19-039,45,2,0,2,0,0,1,1,100.0,0,0,0,0,0,2,1,0
Diogo Dalot,20,pt POR,WB,25-279,90,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,2,0
Lisandro Martínez,6,ar ARG,CB,26-339,90,6,3,3,3,0,3,3,100.0,0,2,1,1,0,6,4,0
Harry Maguire,5,eng ENG,CB,31-292,90,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0
Noussair Mazraoui,3,ma MAR,"WB,CB",27-038,90,2,2,2,0,0,2,3,66.7,1,2,0,2,0,2,2,0
André Onana,24,cm CMR,GK,28-264,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
