Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Raúl Jiménez,7,mx MEX,FW,33-315,62,20,20,0,0,0,0,1,0,0,0,0,0,15,0,2
Rodrigo Muniz,9,br BRA,FW,23-316,28,9,9,0,0,1,0,0,0,0,0,0,0,7,0,0
Willian,22,br BRA,LW,36-219,86,60,56,3,0,0,0,5,1,2,0,2,0,51,1,1
Ryan Sessegnon,30,eng ENG,LW,24-302,4,3,3,0,0,0,0,1,0,0,0,0,0,3,0,0
Alex Iwobi,17,ng NGA,RW,28-317,62,32,32,0,0,1,1,5,0,0,0,0,0,20,0,5
Adama Traoré,11,es ESP,RW,29-050,28,7,7,0,0,0,0,1,0,0,0,0,0,6,0,0
Emile Smith Rowe,32,eng ENG,AM,24-231,71,42,40,2,0,0,0,0,1,0,0,0,0,40,0,1
Tom Cairney,10,sct SCO,AM,34-055,19,10,9,1,1,0,0,0,0,0,0,0,0,10,0,0
Sander Berge,16,no NOR,DM,27-030,90,59,58,1,1,0,0,0,0,0,0,0,0,55,0,0
Andreas Pereira,18,br BRA,DM,29-074,90,35,28,7,3,0,0,8,0,4,2,2,0,22,0,1
Antonee Robinson,33,us USA,LB,27-220,90,79,71,8,2,0,1,9,6,0,0,0,0,61,0,3
Calvin Bassey,3,ng NGA,CB,25-075,90,45,44,1,1,0,0,0,0,0,0,0,0,41,0,1
Joachim Andersen,5,dk DEN,CB,28-289,90,84,82,2,2,0,3,2,0,0,0,0,0,71,0,0
Timothy Castagne,21,be BEL,RB,29-101,90,64,48,16,1,0,0,1,15,0,0,0,0,52,0,2
Bernd Leno,1,de GER,GK,33-012,90,41,34,7,0,0,0,0,0,0,0,0,0,27,0,0
