Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Raúl Jiménez,7,mx MEX,FW,33-315,62,0,0,0,1,2,0,1,0,1,0,0,0,2,2,3,40.0
Rodrigo Muniz,9,br BRA,FW,23-316,28,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,80.0
Willian,22,br BRA,LW,36-219,86,0,0,0,1,0,0,5,0,1,0,0,0,6,1,1,50.0
Ryan Sessegnon,30,eng ENG,LW,24-302,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,100.0
Alex Iwobi,17,ng NGA,RW,28-317,62,0,0,0,2,1,0,5,0,0,0,0,0,5,0,1,0.0
Adama Traoré,11,es ESP,RW,29-050,28,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0
Emile Smith Rowe,32,eng ENG,AM,24-231,71,0,0,0,3,0,0,0,0,2,0,0,0,2,0,0,
Tom Cairney,10,sct SCO,AM,34-055,19,0,0,0,1,1,0,0,0,3,0,0,0,1,1,0,100.0
Sander Berge,16,no NOR,DM,27-030,90,0,0,0,2,1,0,0,1,1,0,0,0,9,0,1,0.0
Andreas Pereira,18,br BRA,DM,29-074,90,0,0,0,2,2,0,8,0,4,0,0,0,5,1,3,25.0
Antonee Robinson,33,us USA,LB,27-220,90,0,0,0,0,0,1,9,3,4,0,0,0,6,2,0,100.0
Calvin Bassey,3,ng NGA,CB,25-075,90,0,0,0,1,1,0,0,0,2,0,0,0,2,1,2,33.3
Joachim Andersen,5,dk DEN,CB,28-289,90,0,0,0,0,0,0,2,2,1,0,0,0,6,3,1,75.0
Timothy Castagne,21,be BEL,RB,29-101,90,0,0,0,0,0,0,1,3,1,0,0,0,3,2,1,66.7
Bernd Leno,1,de GER,GK,33-012,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
