Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Bryan Mbeumo,19,cm CMR,FW,25-038,90,36,1,11,8,17,3,36,3,0,0.0,2,66.7,20,136,73,5,1,2,2,1,21,6
Yoane Wissa,11,cd COD,FW,28-011,44,22,0,1,16,6,2,22,0,0,,0,,13,68,23,0,1,0,2,0,18,1
Kevin Schade,7,de GER,FW,22-292,46,15,1,2,7,6,1,15,0,0,,0,,9,49,15,0,1,0,1,0,11,4
Vitaly Janelt,27,de GER,CM,26-127,71,40,7,20,12,8,0,40,0,0,,0,,24,103,43,0,1,0,1,0,25,0
Fabio Carvalho,14,pt POR,CM,22-015,19,7,0,3,4,0,0,7,1,0,0.0,0,0.0,6,38,27,1,0,0,0,0,6,0
Christian Nørgaard,6,dk DEN,CM,30-188,90,66,12,30,28,9,1,66,2,2,100.0,0,0.0,35,135,62,1,0,0,1,1,41,0
Mikkel Damsgaard,24,dk DEN,CM,24-073,83,50,6,18,17,15,2,50,2,1,50.0,1,50.0,29,172,53,2,2,0,2,4,32,3
Yehor Yarmoliuk,18,ua UKR,CM,20-197,7,5,1,1,2,2,0,5,0,0,,0,,3,10,0,0,0,0,1,0,3,0
Keane Lewis-Potter,23,eng ENG,LB,23-205,90,32,4,10,14,9,3,32,3,0,0.0,3,100.0,19,88,39,1,1,0,3,0,20,2
Nathan Collins,22,ie IRL,CB,23-137,90,58,9,32,23,3,2,58,0,0,,0,,30,130,80,2,0,0,1,0,44,1
Ethan Pinnock,5,jm JAM,CB,31-108,90,83,17,53,25,6,2,83,0,0,,0,,42,173,75,0,0,0,0,0,56,0
Sepp van den Berg,4,nl NED,CB,22-269,90,63,13,44,16,3,1,63,0,0,,0,,30,123,28,0,1,0,1,0,44,0
Kristoffer Ajer,20,no NOR,RB,26-150,71,46,1,22,13,11,1,46,0,0,,0,,22,89,38,0,0,0,0,0,35,3
Mads Roerslev,30,dk DEN,RB,25-082,19,11,0,3,3,5,1,11,0,0,,0,,9,27,18,0,0,0,0,0,8,2
Mark Flekken,1,nl NED,GK,31-093,90,71,55,68,3,0,0,71,0,0,,0,,46,203,80,0,0,0,0,0,47,0
