Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Danny Welbeck,18,eng ENG,FW,33-307,80,30,2,2,11,17,5,30,1,0,0.0,1,100.0,16,43,6,0,0,0,2,1,21,5
Evan Ferguson,28,ie IRL,FW,19-345,10,4,0,0,2,2,0,4,0,0,,0,,2,5,5,0,1,0,0,0,3,2
Kaoru Mitoma,22,jp JPN,LW,27-131,90,50,0,1,19,33,7,50,6,3,50.0,3,50.0,36,340,193,9,6,3,4,0,39,10
Georginio Rutter,14,fr FRA,RW,22-161,70,33,0,3,15,16,3,33,1,0,0.0,1,100.0,20,118,60,2,2,0,6,0,22,7
Yankuba Minteh,17,gm GAM,RW,20-068,20,12,0,0,1,11,1,12,3,1,33.3,2,66.7,10,40,16,0,0,0,1,1,10,7
Jack Hinshelwood,41,eng ENG,"LM,RB",19-170,90,49,0,11,21,17,1,49,1,0,0.0,1,100.0,23,83,23,0,0,0,1,0,30,5
Mats Wieffer,27,nl NED,CM,24-317,56,61,2,20,33,8,0,61,2,1,50.0,1,50.0,38,141,53,1,1,0,1,1,38,0
Yasin Ayari,26,se SWE,RM,20-358,34,21,0,0,12,9,2,21,2,0,0.0,1,50.0,11,43,8,0,0,0,1,1,11,2
Carlos Baleba,20,cm CMR,"RM,CM",20-269,90,74,3,10,45,20,3,74,4,2,50.0,2,50.0,41,199,94,0,1,0,2,0,48,0
Pervis Estupiñán,30,ec ECU,LB,26-251,90,77,2,15,44,19,1,77,2,1,50.0,1,50.0,45,211,79,3,3,2,0,3,46,6
Lewis Dunk,5,eng ENG,CB,32-312,90,119,14,63,53,4,1,119,0,0,,0,,83,407,132,0,1,0,0,0,85,0
Adam Webster,4,eng ENG,CB,29-268,56,46,5,21,24,1,0,46,0,0,,0,,34,176,95,0,0,0,0,0,38,0
Igor,3,br BRA,CB,26-234,34,38,3,11,24,3,0,38,0,0,,0,,31,240,160,1,1,0,0,0,31,0
Ferdi Kadioglu,24,tr TUR,RB,24-357,70,45,0,11,19,16,2,45,2,2,100.0,0,0.0,18,113,50,0,0,0,2,0,23,8
Julio Enciso,10,py PAR,LM,20-249,20,14,0,0,8,7,0,14,4,1,25.0,1,25.0,10,52,23,0,3,0,0,1,11,1
Bart Verbruggen,1,nl NED,GK,22-041,90,51,36,51,0,0,0,51,0,0,,0,,37,133,84,0,0,0,0,0,38,0
