Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Danny Welbeck,18,eng ENG,FW,33-307,80,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
Evan Ferguson,28,ie IRL,FW,19-345,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kaoru Mitoma,22,jp JPN,LW,27-131,90,2,2,1,0,1,2,3,66.7,1,2,0,2,0,2,0,0
Georginio Rutter,14,fr FRA,RW,22-161,70,1,0,0,1,0,1,3,33.3,2,0,0,0,2,3,0,0
Yankuba Minteh,17,gm GAM,RW,20-068,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jack Hinshelwood,41,eng ENG,"LM,RB",19-170,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,1
Mats Wieffer,27,nl NED,CM,24-317,56,2,0,0,1,1,1,2,50.0,1,2,0,2,1,3,2,1
Yasin Ayari,26,se SWE,RM,20-358,34,2,2,0,1,1,1,2,50.0,1,0,0,0,1,3,0,0
Carlos Baleba,20,cm CMR,"RM,CM",20-269,90,3,1,1,1,1,3,4,75.0,1,4,1,3,1,4,0,0
Pervis Estupiñán,30,ec ECU,LB,26-251,90,2,1,1,1,0,1,1,100.0,0,0,0,0,2,4,1,0
Lewis Dunk,5,eng ENG,CB,32-312,90,0,0,0,0,0,0,0,,0,2,1,1,2,2,3,0
Adam Webster,4,eng ENG,CB,29-268,56,0,0,0,0,0,0,2,0.0,2,2,2,0,1,1,1,1
Igor,3,br BRA,CB,26-234,34,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
Ferdi Kadioglu,24,tr TUR,RB,24-357,70,3,1,1,2,0,2,7,28.6,5,0,0,0,2,5,2,0
Julio Enciso,10,py PAR,LM,20-249,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Bart Verbruggen,1,nl NED,GK,22-041,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1
