Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Chris Wood,11,nz NZL,FW,33-014,89,0,0,0,0,0,0,0,,0,2,1,1,0,0,3,0
Taiwo Awoniyi,9,ng NGA,FW,27-131,1,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Callum Hudson-Odoi,14,eng ENG,AM,24-044,90,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,0,0
Anthony Elanga,21,se SWE,AM,22-238,63,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Ryan Yates,22,eng ENG,"AM,CM",27-030,27,2,1,2,0,0,1,2,50.0,1,1,0,1,3,5,1,0
Elliot Anderson,8,eng ENG,CM,22-045,63,2,2,2,0,0,2,4,50.0,2,1,0,1,0,2,3,0
Nicolás Domínguez,16,ar ARG,CM,26-176,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Morgan Gibbs-White,10,eng ENG,CM,24-329,74,8,4,6,1,1,4,5,80.0,1,0,0,0,1,9,2,0
Jota Silva,20,pt POR,"CM,AM",25-142,16,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Neco Williams,7,wls WAL,WB,23-252,89,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,6,0
Harry Toffolo,15,eng ENG,WB,29-124,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Ola Aina,34,ng NGA,WB,28-074,90,2,1,1,1,0,0,3,0.0,3,1,0,1,3,5,6,0
Morato,4,br BRA,CB,23-174,90,2,1,1,1,0,0,0,,0,2,0,2,1,3,6,2
Murillo,5,br BRA,CB,22-170,90,1,0,1,0,0,1,1,100.0,0,2,1,1,3,4,9,0
Nikola Milenković,31,rs SRB,CB,27-070,90,1,0,0,1,0,0,0,,0,3,0,3,2,3,11,0
Matz Sels,26,be BEL,GK,32-299,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
