Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Eddie Nketiah,9,eng ENG,"FW,RW,RM",25-128,90,14,14,0,0,0,0,0,0,0,0,0,0,10,0,1
Eberechi Eze,10,eng ENG,"LW,LM",26-098,90,29,22,7,3,0,0,4,0,2,0,2,0,21,0,0
Ismaila Sarr,7,sn SEN,"RW,RM,RB",26-223,90,19,16,2,0,0,0,2,2,0,0,0,0,9,1,1
Tyrick Mitchell,3,eng ENG,LM,25-034,59,20,18,2,0,0,0,2,2,0,0,0,0,13,0,0
Jean-Philippe Mateta,14,fr FRA,FW,27-099,31,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
Jefferson Lerma,8,co COL,"CM,DM",29-346,90,30,27,3,0,0,0,0,3,0,0,0,0,24,0,0
Adam Wharton,20,eng ENG,CM,20-125,59,22,22,0,0,0,0,0,0,0,0,0,0,17,0,1
Will Hughes,19,eng ENG,CM,29-171,31,16,14,2,1,0,0,0,0,1,0,0,0,10,0,0
Daniel Muñoz,12,co COL,RM,28-132,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathaniel Clyne,17,eng ENG,"RM,LM,LB",33-183,74,21,19,2,0,0,0,1,2,0,0,0,0,10,0,1
Trevoh Chalobah,27,eng ENG,CB,25-092,87,25,25,0,0,0,0,0,0,0,0,0,0,23,0,0
Daichi Kamada,18,jp JPN,CM,28-061,3,4,4,0,0,1,0,0,0,0,0,0,0,1,0,1
Marc Guéhi,6,eng ENG,CB,24-084,90,49,44,5,5,0,0,0,0,0,0,0,0,38,0,0
Maxence Lacroix,5,fr FRA,CB,24-182,90,35,33,2,1,1,0,0,1,0,0,0,0,25,0,0
Dean Henderson,1,eng ENG,GK,27-207,90,33,18,15,5,0,0,0,0,0,0,0,0,15,0,0
