Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Eddie Nketiah,9,eng ENG,"FW,RW,RM",25-128,90,21,0,3,9,9,0,21,0,0,,0,,15,88,19,0,1,0,1,0,17,3
Eberechi Eze,10,eng ENG,"LW,LM",26-098,90,38,0,6,20,14,2,38,5,1,20.0,4,80.0,21,172,78,1,0,0,1,1,27,4
Ismaila Sarr,7,sn SEN,"RW,RM,RB",26-223,90,29,1,5,13,12,2,29,0,0,,0,,14,85,25,1,2,1,2,1,13,3
Tyrick Mitchell,3,eng ENG,LM,25-034,59,27,3,9,11,7,0,27,0,0,,0,,10,70,36,2,0,0,0,0,13,3
Jean-Philippe Mateta,14,fr FRA,FW,27-099,31,8,0,0,1,7,0,8,0,0,,0,,6,43,17,1,1,1,1,1,6,2
Jefferson Lerma,8,co COL,"CM,DM",29-346,90,40,5,16,17,8,0,40,1,0,0.0,1,100.0,16,98,28,0,1,0,0,2,21,2
Adam Wharton,20,eng ENG,CM,20-125,59,24,1,10,11,3,0,24,0,0,,0,,12,74,39,0,2,0,0,1,12,0
Will Hughes,19,eng ENG,CM,29-171,31,20,2,6,9,6,0,20,2,0,0.0,2,100.0,9,81,47,1,0,0,1,0,9,1
Daniel Muñoz,12,co COL,RM,28-132,16,5,1,2,2,1,1,5,1,1,100.0,0,0.0,2,16,2,0,0,0,0,0,2,1
Nathaniel Clyne,17,eng ENG,"RM,LM,LB",33-183,74,29,3,10,11,8,0,29,0,0,,0,,9,33,10,0,0,0,2,0,11,4
Trevoh Chalobah,27,eng ENG,CB,25-092,87,35,4,16,14,5,2,35,0,0,,0,,16,90,51,1,1,0,0,0,17,1
Daichi Kamada,18,jp JPN,CM,28-061,3,5,0,3,2,0,0,5,0,0,,0,,2,6,3,0,0,0,0,0,3,0
Marc Guéhi,6,eng ENG,CB,24-084,90,59,20,43,15,1,0,59,0,0,,0,,23,142,75,0,0,0,1,0,33,0
Maxence Lacroix,5,fr FRA,CB,24-182,90,46,5,26,19,1,0,46,2,2,100.0,0,0.0,23,151,91,0,0,0,2,0,25,0
Dean Henderson,1,eng ENG,GK,27-207,90,37,31,37,0,0,0,37,0,0,,0,,17,90,39,0,0,0,0,0,10,0
