Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Mohammed Kudus,14,gh GHA,"FW,RM",24-204,90,27,27,0,0,0,0,1,0,0,0,0,0,25,0,1
Jarrod Bowen,20,eng ENG,FW,28-064,81,7,6,1,0,0,0,0,0,0,0,0,0,6,0,0
Evan Ferguson,34,ie IRL,FW,20-126,9,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Edson Álvarez,19,mx MEX,CM,27-121,87,27,27,0,0,0,0,0,0,0,0,0,0,23,0,0
Carlos Soler,4,es ESP,LM,28-051,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Ward-Prowse,8,eng ENG,CM,30-113,90,28,27,1,1,0,0,2,0,0,0,0,0,25,0,1
Tomáš Souček,28,cz CZE,CM,29-361,90,24,23,0,0,0,0,1,0,0,0,0,0,14,1,0
Oliver Scarles,57,eng ENG,LB,19-072,90,32,31,0,0,1,0,1,0,0,0,0,0,21,1,1
Aaron Cresswell,3,eng ENG,CB,35-069,90,36,26,10,4,0,0,2,6,0,0,0,0,30,0,0
Max Kilman,26,eng ENG,CB,27-275,90,32,32,0,0,0,0,0,0,0,0,0,0,27,0,0
Jean-Clair Todibo,25,fr FRA,CB,25-054,61,30,30,0,0,0,1,0,0,0,0,0,0,26,0,0
Konstantinos Mavropanos,15,gr GRE,CB,27-073,29,7,6,1,1,0,0,0,0,0,0,0,0,6,0,0
Aaron Wan-Bissaka,29,eng ENG,RB,27-088,90,31,25,6,1,0,0,1,5,0,0,0,0,25,0,1
Alphonse Areola,23,fr FRA,GK,31-361,90,49,29,20,10,0,0,0,0,0,0,0,0,27,0,1
