Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Mohammed Kudus,14,gh GHA,"FW,RM",24-204,90,39,1,6,18,17,1,39,6,2,33.3,2,33.3,22,213,133,6,5,1,3,3,27,1
Jarrod Bowen,20,eng ENG,FW,28-064,81,15,1,5,7,4,2,15,1,0,0.0,0,0.0,11,62,31,1,1,0,2,2,11,0
Evan Ferguson,34,ie IRL,FW,20-126,9,9,0,1,4,4,2,9,1,0,0.0,1,100.0,3,7,0,0,0,0,2,0,6,1
Edson Álvarez,19,mx MEX,CM,27-121,87,37,2,13,17,7,0,37,2,1,50.0,1,50.0,17,105,17,1,0,0,0,2,22,0
Carlos Soler,4,es ESP,LM,28-051,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
James Ward-Prowse,8,eng ENG,CM,30-113,90,36,6,14,19,3,0,36,0,0,,0,,8,32,4,0,0,0,0,0,18,0
Tomáš Souček,28,cz CZE,CM,29-361,90,36,4,11,16,9,3,36,0,0,,0,,8,24,3,0,0,0,0,0,24,2
Oliver Scarles,57,eng ENG,LB,19-072,90,45,3,22,17,7,0,45,0,0,,0,,21,108,70,1,0,0,2,0,19,6
Aaron Cresswell,3,eng ENG,CB,35-069,90,49,7,29,13,7,0,49,0,0,,0,,14,34,24,0,0,0,2,0,23,0
Max Kilman,26,eng ENG,CB,27-275,90,46,17,27,18,1,1,46,0,0,,0,,18,110,52,0,0,0,0,0,29,0
Jean-Clair Todibo,25,fr FRA,CB,25-054,61,38,5,19,18,1,0,38,0,0,,0,,23,85,48,0,0,0,0,0,27,0
Konstantinos Mavropanos,15,gr GRE,CB,27-073,29,9,2,5,4,0,0,9,0,0,,0,,0,0,0,0,0,0,0,0,5,0
Aaron Wan-Bissaka,29,eng ENG,RB,27-088,90,44,6,17,17,10,2,44,5,3,60.0,1,20.0,16,197,126,5,3,2,1,0,20,3
Alphonse Areola,23,fr FRA,GK,31-361,90,50,34,50,0,0,0,50,0,0,,0,,24,104,51,0,0,0,0,0,24,0
