Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Mohammed Kudus,14,gh GHA,"FW,RM",24-204,90,0,0,0,4,6,1,1,1,0,0,0,0,8,0,3,0.0
Jarrod Bowen,20,eng ENG,FW,28-064,81,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0.0
Evan Ferguson,34,ie IRL,FW,20-126,9,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,100.0
Edson Álvarez,19,mx MEX,CM,27-121,87,0,0,0,3,1,1,0,2,0,0,0,0,1,0,0,
Carlos Soler,4,es ESP,LM,28-051,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
James Ward-Prowse,8,eng ENG,CM,30-113,90,1,0,0,1,0,0,2,2,1,0,0,0,4,0,0,
Tomáš Souček,28,cz CZE,CM,29-361,90,0,0,0,1,1,0,1,0,0,0,0,0,0,5,6,45.5
Oliver Scarles,57,eng ENG,LB,19-072,90,1,0,0,1,1,0,1,7,4,0,0,0,9,1,1,50.0
Aaron Cresswell,3,eng ENG,CB,35-069,90,0,0,0,0,1,0,2,0,0,0,0,0,2,2,1,66.7
Max Kilman,26,eng ENG,CB,27-275,90,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,60.0
Jean-Clair Todibo,25,fr FRA,CB,25-054,61,1,0,0,0,0,0,0,1,0,0,0,0,2,2,1,66.7
Konstantinos Mavropanos,15,gr GRE,CB,27-073,29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0
Aaron Wan-Bissaka,29,eng ENG,RB,27-088,90,0,0,0,3,2,0,1,0,0,0,0,0,4,3,1,75.0
Alphonse Areola,23,fr FRA,GK,31-361,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
