Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Alexander Isak,14,se SWE,FW,25-077,90,0,0,0,1,1,0,2,0,1,0,0,0,5,0,0,
Harvey Barnes,11,eng ENG,"LW,RW",26-364,72,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,50.0
Miguel Almirón,24,py PAR,RW,30-301,18,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,
Jacob Murphy,23,eng ENG,RW,29-287,59,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,
Anthony Gordon,10,eng ENG,LW,23-287,31,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,
Joelinton,7,br BRA,LM,28-115,59,0,0,0,3,1,1,0,1,0,0,0,0,6,1,1,50.0
Sandro Tonali,8,it ITA,LM,24-213,31,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0
Bruno Guimarães,39,br BRA,CM,27-021,90,0,0,0,0,2,0,1,0,1,0,0,0,5,0,1,0.0
Sean Longstaff,36,eng ENG,RM,27-038,72,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,
Callum Wilson,9,eng ENG,RM,32-284,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lewis Hall,20,eng ENG,LB,20-090,82,0,0,0,0,1,0,7,1,2,0,0,0,1,1,2,33.3
Kieran Trippier,2,eng ENG,RB,34-079,8,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0.0
Dan Burn,33,eng ENG,CB,32-212,90,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,
Fabian Schär,5,ch SUI,CB,32-353,90,0,0,0,0,0,0,0,1,0,0,0,0,7,2,3,40.0
Valentino Livramento,21,eng ENG,"RB,LB",22-025,90,0,0,0,0,1,0,0,0,0,0,0,0,8,2,1,66.7
Nick Pope,22,eng ENG,GK,32-232,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
