Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Raúl Jiménez,7,mx MEX,FW,33-223,67,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Rodrigo Muniz,9,br BRA,FW,23-224,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Harry Wilson,8,wls WAL,"LW,RW",27-267,86,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1
Adama Traoré,11,es ESP,RW,28-324,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Alex Iwobi,17,ng NGA,"RW,LW",28-225,90,0,0,0,0,0,0,0,,0,3,1,2,0,0,0,0
Andreas Pereira,18,br BRA,AM,28-348,68,2,1,1,0,1,2,2,100.0,0,0,0,0,0,2,0,0
Emile Smith Rowe,32,eng ENG,AM,24-139,22,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Saša Lukić,20,rs SRB,DM,28-123,90,2,0,1,1,0,1,3,33.3,2,4,2,2,0,2,1,0
Sander Berge,16,no NOR,DM,26-304,90,2,2,2,0,0,1,3,33.3,2,0,0,0,0,2,3,0
Antonee Robinson,33,us USA,LB,27-128,90,5,3,5,0,0,4,7,57.1,3,3,1,2,3,8,2,0
Jorge Cuenca,15,es ESP,CB,25-027,90,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,12,0
Issa Diop,31,fr FRA,CB,27-340,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,8,0
Kenny Tete,2,nl NED,RB,29-066,54,2,1,1,1,0,0,1,0.0,1,0,0,0,0,2,2,0
Timothy Castagne,21,be BEL,RB,29-009,36,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,0,0
Bernd Leno,1,de GER,GK,32-285,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
