Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Beto,14,gw GNB,FW,27-064,64,16,1,5,5,6,5,16,1,1,100.0,0,0.0,7,28,8,0,0,1,0,2,8,2
Armando Broja,22,al ALB,FW,23-207,26,7,1,1,3,3,0,7,2,0,0.0,2,100.0,5,9,1,0,0,0,0,1,6,1
Iliman Ndiaye,10,sn SEN,LW,25-030,74,31,2,7,7,17,2,30,4,1,25.0,3,75.0,14,63,23,1,0,0,0,1,14,3
Ashley Young,18,eng ENG,LB,39-270,16,7,3,3,4,0,0,7,0,0,,0,,0,0,0,0,0,0,2,0,0,0
Jack Harrison,11,eng ENG,RW,28-136,86,31,2,6,14,11,0,31,2,0,0.0,2,100.0,14,71,40,1,1,0,1,1,15,3
Dwight McNeil,7,eng ENG,LW,25-134,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Abdoulaye Doucouré,16,ml MLI,AM,32-094,90,18,1,8,4,6,1,18,0,0,,0,,7,47,25,1,0,1,1,2,7,2
Tim Iroegbunam,42,eng ENG,DM,21-279,64,18,3,7,7,4,0,18,1,0,0.0,1,100.0,8,53,28,1,1,0,1,3,7,0
James Garner,37,eng ENG,DM,24-023,26,5,0,2,0,3,0,5,0,0,,0,,0,0,0,0,0,0,1,0,0,0
Idrissa Gana Gueye,27,sn SEN,DM,35-191,90,38,4,12,15,11,1,38,6,4,66.7,2,33.3,18,138,78,2,0,0,0,2,17,1
Nathan Patterson,2,sct SCO,LB,23-171,74,27,2,11,6,10,1,27,1,1,100.0,0,0.0,10,34,8,0,0,0,0,0,11,0
Carlos Alcaraz,24,ar ARG,"LW,RW",22-126,16,4,0,0,2,2,0,4,0,0,,0,,0,0,0,0,0,0,3,0,1,0
Jarrad Branthwaite,32,eng ENG,CB,22-282,90,32,9,19,12,2,0,32,0,0,,0,,14,41,17,0,0,0,0,0,18,0
James Tarkowski,6,eng ENG,CB,32-137,90,32,8,19,10,3,1,32,0,0,,0,,12,76,44,1,0,0,0,0,15,0
Jake O'Brien,15,ie IRL,RB,23-325,90,30,2,14,9,7,2,30,0,0,,0,,6,11,4,0,0,0,1,0,8,0
Jordan Pickford,1,eng ENG,GK,31-029,90,39,26,39,0,0,0,39,0,0,,0,,18,105,50,0,0,0,1,0,17,0
