Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Beto,14,gw GNB,FW,27-064,64,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0
Armando Broja,22,al ALB,FW,23-207,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Iliman Ndiaye,10,sn SEN,LW,25-030,74,2,2,0,1,1,1,1,100.0,0,1,0,1,0,2,3,0
Ashley Young,18,eng ENG,LB,39-270,16,2,1,0,2,0,2,2,100.0,0,0,0,0,0,2,2,0
Jack Harrison,11,eng ENG,RW,28-136,86,1,1,1,0,0,1,3,33.3,2,2,2,0,1,2,1,0
Dwight McNeil,7,eng ENG,LW,25-134,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Abdoulaye Doucouré,16,ml MLI,AM,32-094,90,2,2,1,0,1,2,5,40.0,3,2,0,2,0,2,1,0
Tim Iroegbunam,42,eng ENG,DM,21-279,64,1,0,0,1,0,1,2,50.0,1,5,1,4,1,2,1,0
James Garner,37,eng ENG,DM,24-023,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Idrissa Gana Gueye,27,sn SEN,DM,35-191,90,3,1,1,2,0,1,1,100.0,0,2,1,1,1,4,2,1
Nathan Patterson,2,sct SCO,LB,23-171,74,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0
Carlos Alcaraz,24,ar ARG,"LW,RW",22-126,16,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Jarrad Branthwaite,32,eng ENG,CB,22-282,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,9,0
James Tarkowski,6,eng ENG,CB,32-137,90,1,0,1,0,0,0,0,,0,3,2,1,2,3,5,0
Jake O'Brien,15,ie IRL,RB,23-325,90,2,2,2,0,0,2,3,66.7,1,2,0,2,0,2,3,0
Jordan Pickford,1,eng ENG,GK,31-029,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
