Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Beto,14,gw GNB,FW,27-064,64,11,11,0,0,0,0,0,0,0,0,0,0,6,0,1
Armando Broja,22,al ALB,FW,23-207,26,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Iliman Ndiaye,10,sn SEN,LW,25-030,74,17,13,4,0,1,0,2,1,1,0,0,0,13,0,1
Ashley Young,18,eng ENG,LB,39-270,16,2,0,2,2,0,0,0,0,0,0,0,0,1,0,0
Jack Harrison,11,eng ENG,RW,28-136,86,21,15,6,5,0,0,7,0,1,1,0,0,8,0,1
Dwight McNeil,7,eng ENG,LW,25-134,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abdoulaye Doucouré,16,ml MLI,AM,32-094,90,10,10,0,0,0,0,1,0,0,0,0,0,6,0,1
Tim Iroegbunam,42,eng ENG,DM,21-279,64,7,7,0,0,0,0,1,0,0,0,0,0,5,0,0
James Garner,37,eng ENG,DM,24-023,26,3,1,2,0,0,0,1,1,1,1,0,0,0,0,0
Idrissa Gana Gueye,27,sn SEN,DM,35-191,90,27,27,0,0,0,0,0,0,0,0,0,0,21,0,1
Nathan Patterson,2,sct SCO,LB,23-171,74,23,15,8,0,0,0,1,8,0,0,0,0,17,0,0
Carlos Alcaraz,24,ar ARG,"LW,RW",22-126,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrad Branthwaite,32,eng ENG,CB,22-282,90,22,20,2,2,0,1,0,0,0,0,0,0,16,0,1
James Tarkowski,6,eng ENG,CB,32-137,90,20,19,1,1,0,0,1,0,0,0,0,0,14,0,0
Jake O'Brien,15,ie IRL,RB,23-325,90,18,11,7,0,0,0,0,7,0,0,0,0,14,0,0
Jordan Pickford,1,eng ENG,GK,31-029,90,35,19,16,3,0,0,0,0,0,0,0,0,20,0,0
