Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Mathys Tel,11,fr FRA,FW,19-301,73,8,7,1,0,0,0,0,0,0,0,0,0,5,0,1
Dane Scarlett,44,eng ENG,FW,20-335,17,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Son Heung-min,7,kr KOR,LW,32-229,73,31,26,5,0,0,0,3,1,4,1,2,0,23,0,1
Wilson Odobert,28,fr FRA,LW,20-086,17,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Brennan Johnson,22,wls WAL,RW,23-275,63,21,21,0,0,0,0,0,0,0,0,0,0,16,0,0
James Maddison,10,eng ENG,LM,28-091,27,25,23,2,2,0,0,1,0,0,0,0,0,22,0,0
Lucas Bergvall,15,se SWE,"LM,RM",19-020,84,35,35,0,0,0,1,0,0,0,0,0,0,30,0,0
Yves Bissouma,8,ml MLI,RM,28-176,6,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Rodrigo Bentancur,30,uy URU,CM,27-242,90,59,57,2,2,0,0,0,0,0,0,0,0,48,0,0
Dejan Kulusevski,21,se SWE,"RM,RW",24-303,90,37,35,2,1,0,0,0,0,0,0,0,0,30,0,1
Destiny Udogie,13,it ITA,LB,22-086,64,36,34,2,1,0,0,0,1,0,0,0,0,34,0,1
Pedro Porro,23,es ESP,RB,25-162,26,14,13,1,0,0,0,0,1,0,0,0,0,11,0,0
Kevin Danso,4,at AUT,CB,26-156,90,92,86,6,2,0,0,0,0,0,0,0,0,84,0,0
Archie Gray,14,eng ENG,CB,18-347,90,89,84,5,4,0,0,0,0,0,0,0,0,84,0,0
Djed Spence,24,eng ENG,"RB,LB",24-197,90,58,51,6,1,0,0,0,5,0,0,0,0,50,1,0
Guglielmo Vicario,1,it ITA,GK,28-138,90,31,27,4,4,0,0,0,0,0,0,0,0,25,0,0
