Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Paul Onuachu,32,ng NGA,FW,30-215,64,13,13,0,0,0,0,0,0,0,0,0,0,8,0,0
Cameron Archer,19,eng ENG,FW,23-161,26,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Adam Armstrong,9,eng ENG,AM,27-323,64,16,16,0,0,0,0,0,0,0,0,0,0,14,0,0
Kamaldeen Sulemana,20,gh GHA,AM,22-318,26,12,11,1,0,0,0,1,1,0,0,0,0,10,0,0
Tyler Dibling,33,eng ENG,AM,18-292,85,25,23,2,0,0,0,2,0,2,2,0,0,18,0,1
Adam Lallana,10,eng ENG,AM,36-233,5,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
Joe Aribo,7,ng NGA,CM,28-161,50,25,24,1,1,0,0,1,0,0,0,0,0,18,0,1
Lesley Ugochukwu,26,fr FRA,CM,20-278,40,22,20,2,2,0,0,0,0,0,0,0,0,20,0,0
Mateus Fernandes,18,pt POR,CM,20-172,90,70,55,15,7,0,0,11,0,5,3,2,0,50,0,3
Kyle Walker-Peters,2,eng ENG,WB,27-260,85,42,36,6,1,0,0,1,5,0,0,0,0,34,0,2
Ryan Manning,3,ie IRL,WB,28-198,5,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0
James Bree,14,eng ENG,WB,27-079,90,59,56,3,0,0,0,5,3,0,0,0,0,44,0,3
Nathan Wood-Gordon,15,eng ENG,CB,22-212,90,39,38,0,0,0,0,1,0,0,0,0,0,33,1,0
Jan Bednarek,35,pl POL,CB,28-261,90,39,38,1,1,0,0,0,0,0,0,0,0,34,0,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-334,90,61,59,2,2,0,0,0,0,0,0,0,0,53,0,1
Aaron Ramsdale,30,eng ENG,GK,26-229,90,39,29,10,6,0,0,0,0,0,0,0,0,23,0,0
