Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Paul Onuachu,32,ng NGA,FW,30-215,64,31,4,4,19,8,2,31,4,1,25.0,2,50.0,16,53,37,1,0,0,6,1,22,1
Cameron Archer,19,eng ENG,FW,23-161,26,5,0,0,2,3,0,5,0,0,,0,,3,9,0,0,0,0,1,0,5,3
Adam Armstrong,9,eng ENG,AM,27-323,64,18,1,2,7,9,3,18,0,0,,0,,11,37,5,0,1,0,0,1,15,3
Kamaldeen Sulemana,20,gh GHA,AM,22-318,26,14,0,0,10,4,0,14,2,0,0.0,1,50.0,11,56,19,1,1,0,0,1,14,2
Tyler Dibling,33,eng ENG,AM,18-292,85,35,1,2,19,14,2,35,2,0,0.0,2,100.0,20,57,17,0,0,0,1,1,23,1
Adam Lallana,10,eng ENG,AM,36-233,5,10,0,2,4,4,0,10,0,0,,0,,5,23,11,0,0,0,1,0,7,2
Joe Aribo,7,ng NGA,CM,28-161,50,27,0,8,13,6,0,27,0,0,,0,,15,46,22,0,0,0,0,1,24,1
Lesley Ugochukwu,26,fr FRA,CM,20-278,40,30,2,4,21,6,0,30,1,0,0.0,1,100.0,15,84,24,0,0,0,0,1,20,1
Mateus Fernandes,18,pt POR,CM,20-172,90,82,3,15,47,22,1,82,6,2,33.3,1,16.7,39,198,123,4,0,1,4,3,43,4
Kyle Walker-Peters,2,eng ENG,WB,27-260,85,49,5,17,18,14,2,49,2,1,50.0,1,50.0,25,119,60,2,2,2,0,0,29,0
Ryan Manning,3,ie IRL,WB,28-198,5,11,0,3,4,4,0,11,0,0,,0,,6,27,9,0,0,0,1,0,9,0
James Bree,14,eng ENG,WB,27-079,90,61,2,13,29,20,3,61,1,0,0.0,0,0.0,29,121,75,2,2,0,0,0,33,4
Nathan Wood-Gordon,15,eng ENG,CB,22-212,90,55,3,27,24,4,0,55,0,0,,0,,29,165,85,1,2,0,1,1,38,0
Jan Bednarek,35,pl POL,CB,28-261,90,64,14,43,19,2,1,64,0,0,,0,,19,39,12,0,0,0,2,0,23,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-334,90,73,5,35,30,9,2,73,0,0,,0,,43,177,74,0,1,0,1,1,50,1
Aaron Ramsdale,30,eng ENG,GK,26-229,90,44,31,44,0,0,0,44,0,0,,0,,22,132,92,0,0,0,0,0,19,0
