Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Nicolas Jackson,15,sn SEN,FW,23-108,80,26,1,1,13,12,4,26,2,2,100.0,0,0.0,13,86,60,3,1,1,4,2,20,2
Christopher Nkunku,18,fr FRA,FW,26-327,10,9,1,3,1,5,1,9,0,0,,0,,3,4,2,0,0,0,1,0,5,0
Jadon Sancho,19,eng ENG,LW,24-195,89,43,0,1,9,33,7,43,3,3,100.0,0,0.0,27,210,121,8,1,4,1,0,36,16
Mykhailo Mudryk,10,ua UKR,LW,23-275,1,6,0,1,0,6,1,6,0,0,,0,,4,104,83,2,1,0,0,1,6,1
Noni Madueke,11,eng ENG,RW,22-210,89,49,0,1,9,40,17,49,5,3,60.0,2,40.0,31,284,206,9,4,4,1,1,42,18
Pedro Neto,7,pt POR,RW,24-211,1,11,0,0,0,11,0,11,1,0,0.0,0,0.0,8,38,13,1,0,0,1,0,8,5
Cole Palmer,20,eng ENG,"AM,RM",22-153,90,76,1,4,30,43,7,76,1,1,100.0,0,0.0,44,347,220,7,4,1,1,1,59,9
Enzo Fernández,8,ar ARG,DM,23-263,80,57,1,6,26,25,3,57,1,1,100.0,0,0.0,22,62,11,0,1,0,0,0,36,4
João Félix,14,pt POR,LM,24-331,10,14,0,1,4,9,1,14,0,0,,0,,8,56,25,0,0,0,0,0,10,2
Moisés Caicedo,25,ec ECU,"DM,CM",22-339,90,75,2,10,40,26,1,75,0,0,,0,,32,206,136,2,1,0,1,1,55,3
Marc Cucurella,3,es ESP,LB,26-076,90,65,2,14,40,11,2,65,0,0,,0,,16,96,64,2,0,0,0,1,42,2
Levi Colwill,6,eng ENG,CB,21-223,89,85,4,37,48,0,0,85,2,1,50.0,1,50.0,39,227,151,0,1,0,0,0,65,0
Tosin Adarabioyo,4,eng ENG,CB,27-012,1,8,1,2,6,0,0,8,0,0,,0,,2,5,0,0,0,0,0,0,7,0
Wesley Fofana,29,fr FRA,CB,23-294,90,86,9,27,53,8,0,86,0,0,,0,,45,331,220,3,2,0,0,1,61,0
Malo Gusto,27,fr FRA,RB,21-140,90,98,2,11,45,42,2,98,1,0,0.0,1,100.0,38,117,49,2,0,1,0,0,74,7
Robert Sánchez,1,es ESP,GK,26-323,90,33,24,33,0,0,0,33,0,0,,0,,19,98,79,0,0,0,0,0,13,0
