Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Nicolas Jackson,15,sn SEN,FW,23-108,80,16,15,1,0,0,0,0,1,0,0,0,0,14,0,0
Christopher Nkunku,18,fr FRA,FW,26-327,10,5,4,1,0,0,0,0,0,1,0,0,0,3,0,0
Jadon Sancho,19,eng ENG,LW,24-195,89,40,39,1,0,2,0,1,1,0,0,0,0,31,0,3
Mykhailo Mudryk,10,ua UKR,LW,23-275,1,5,5,0,0,0,0,2,0,0,0,0,0,3,0,0
Noni Madueke,11,eng ENG,RW,22-210,89,36,35,0,0,0,0,3,0,0,0,0,0,28,1,1
Pedro Neto,7,pt POR,RW,24-211,1,10,7,3,0,0,0,4,0,3,1,0,0,8,0,0
Cole Palmer,20,eng ENG,"AM,RM",22-153,90,66,57,9,2,1,0,7,0,5,3,0,0,50,0,3
Enzo Fernández,8,ar ARG,DM,23-263,80,47,44,3,1,0,1,4,0,2,2,0,0,37,0,1
João Félix,14,pt POR,LM,24-331,10,10,9,1,0,0,0,0,1,0,0,0,0,9,0,0
Moisés Caicedo,25,ec ECU,"DM,CM",22-339,90,67,67,0,0,0,0,0,0,0,0,0,0,59,0,1
Marc Cucurella,3,es ESP,LB,26-076,90,59,53,6,1,0,0,2,5,0,0,0,0,56,0,0
Levi Colwill,6,eng ENG,CB,21-223,89,78,75,3,3,0,2,0,0,0,0,0,0,73,0,0
Tosin Adarabioyo,4,eng ENG,CB,27-012,1,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
Wesley Fofana,29,fr FRA,CB,23-294,90,76,75,1,1,0,0,0,0,0,0,0,0,66,0,1
Malo Gusto,27,fr FRA,RB,21-140,90,89,81,8,4,0,1,6,4,0,0,0,0,75,0,3
Robert Sánchez,1,es ESP,GK,26-323,90,29,24,5,2,0,0,0,0,0,0,0,0,23,0,0
