Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Nicolas Jackson,15,sn SEN,FW,23-108,80,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,25.0
Christopher Nkunku,18,fr FRA,FW,26-327,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Jadon Sancho,19,eng ENG,LW,24-195,89,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,
Mykhailo Mudryk,10,ua UKR,LW,23-275,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,50.0
Noni Madueke,11,eng ENG,RW,22-210,89,0,0,0,2,1,0,3,1,2,0,0,0,3,1,0,100.0
Pedro Neto,7,pt POR,RW,24-211,1,1,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0.0
Cole Palmer,20,eng ENG,"AM,RM",22-153,90,1,0,0,0,3,1,7,0,1,0,0,0,3,0,0,
Enzo Fernández,8,ar ARG,DM,23-263,80,0,0,0,1,2,0,4,1,0,0,0,0,7,1,2,33.3
João Félix,14,pt POR,LM,24-331,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
Moisés Caicedo,25,ec ECU,"DM,CM",22-339,90,1,0,0,3,0,0,0,0,3,0,0,0,6,1,0,100.0
Marc Cucurella,3,es ESP,LB,26-076,90,1,0,0,1,0,0,2,1,1,0,0,0,6,2,4,33.3
Levi Colwill,6,eng ENG,CB,21-223,89,1,0,0,1,1,0,0,3,0,0,0,0,2,0,0,
Tosin Adarabioyo,4,eng ENG,CB,27-012,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Wesley Fofana,29,fr FRA,CB,23-294,90,1,0,0,1,1,0,0,1,1,0,0,0,2,6,2,75.0
Malo Gusto,27,fr FRA,RB,21-140,90,0,0,0,1,1,0,6,0,0,0,0,0,2,0,1,0.0
Robert Sánchez,1,es ESP,GK,26-323,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
