Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Ollie Watkins,11,eng ENG,FW,28-315,64,15,0,1,4,10,5,15,2,1,50.0,0,0.0,14,88,31,2,3,2,2,1,13,5
Jáder Durán,9,co COL,FW,20-332,26,7,1,4,1,3,1,7,1,1,100.0,0,0.0,3,22,18,0,0,0,0,0,4,1
Jacob Ramsey,41,eng ENG,LW,23-165,44,20,1,7,7,6,3,20,2,2,100.0,0,0.0,14,153,91,3,1,2,2,1,14,1
John McGinn,7,sct SCO,LW,30-022,46,21,1,4,7,10,1,21,0,0,,0,,10,52,36,2,1,0,0,1,14,1
Leon Bailey,31,jm JAM,RW,27-092,64,21,1,7,4,10,3,21,1,1,100.0,0,0.0,9,39,14,0,0,0,0,2,12,3
Jaden Philogene Bidace,19,eng ENG,RW,22-275,26,7,0,0,3,4,2,7,1,0,0.0,0,0.0,4,65,17,1,1,2,0,1,7,2
Morgan Rogers,27,eng ENG,AM,22-106,90,42,0,7,24,13,3,42,2,1,50.0,1,50.0,20,113,95,3,2,0,5,2,29,7
Youri Tielemans,8,be BEL,DM,27-186,90,55,3,14,28,13,0,55,1,1,100.0,0,0.0,25,161,84,1,0,0,1,1,33,1
Amadou Onana,24,be BEL,DM,23-085,73,32,4,15,14,4,1,32,0,0,,0,,14,43,7,0,0,0,0,0,21,1
Boubacar Kamara,44,fr FRA,DM,24-352,17,10,1,5,5,0,0,10,0,0,,0,,5,14,11,0,0,0,0,0,7,0
Lucas Digne,12,fr FRA,LB,31-112,73,35,3,18,6,12,2,35,1,1,100.0,0,0.0,13,44,22,0,0,0,0,0,17,3
Ian Maatsen,22,nl NED,LB,22-244,17,23,1,4,12,8,1,23,1,1,100.0,0,0.0,10,118,84,2,1,1,1,0,12,3
Pau Torres,14,es ESP,CB,27-298,90,53,18,28,21,4,3,53,2,1,50.0,1,50.0,24,106,76,0,0,0,0,0,31,0
Diego Carlos,3,br BRA,CB,31-239,90,63,10,46,16,1,1,63,1,1,100.0,0,0.0,33,185,97,0,0,0,0,0,41,0
Ezri Konsa,4,eng ENG,RB,27-017,90,45,5,26,16,4,1,45,1,0,0.0,1,100.0,22,101,14,0,1,1,0,0,31,0
Emiliano Martínez,23,ar ARG,GK,32-068,90,33,33,33,0,0,0,33,0,0,,0,,25,117,63,0,0,0,0,0,20,0
