Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Bruno Fernandes,8,pt POR,"FW,AM",29-343,90,60,51,8,2,0,0,8,1,4,1,2,0,43,1,3
Marcus Rashford,10,eng ENG,LW,26-290,90,30,30,0,0,0,1,1,0,0,0,0,0,22,0,0
Amad Diallo,16,ci CIV,RW,22-036,60,33,28,4,0,0,0,2,1,3,2,0,0,28,1,1
Alejandro Garnacho,17,ar ARG,RW,20-046,30,11,11,0,0,0,0,1,0,0,0,0,0,10,0,0
Mason Mount,7,eng ENG,AM,25-219,60,15,15,0,0,0,0,0,0,0,0,0,0,11,0,0
Joshua Zirkzee,11,nl NED,FW,23-086,30,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
Kobbie Mainoo,37,eng ENG,DM,19-119,83,41,40,1,1,0,0,0,0,0,0,0,0,37,0,0
Scott McTominay,39,sct SCO,DM,27-252,7,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Casemiro,18,br BRA,DM,32-175,90,57,55,1,1,1,0,3,0,0,0,0,0,44,1,2
Diogo Dalot,20,pt POR,"LB,RB",25-151,90,60,53,7,2,0,0,3,5,0,0,0,0,49,0,1
Lisandro Martínez,6,ar ARG,"CB,LB",26-211,90,62,59,3,0,0,0,0,1,0,0,0,0,55,0,0
Harry Maguire,5,eng ENG,CB,31-164,80,60,55,5,2,0,1,0,0,0,0,0,0,50,0,0
Jonny Evans,35,nir NIR,CB,36-226,10,6,5,1,0,0,0,0,0,0,0,0,0,4,0,0
Noussair Mazraoui,3,ma MAR,RB,26-276,80,45,38,7,0,0,0,0,7,0,0,0,0,41,0,0
Matthijs de Ligt,4,nl NED,CB,25-004,10,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
André Onana,24,cm CMR,GK,28-136,90,29,28,1,1,0,0,0,0,0,0,0,0,22,0,0
