Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Nicolas Jackson,15,sn SEN,FW,23-198,80,0,0,0,0,1,0,0,0,1,0,0,0,3,0,2,0.0
Marc Guiu,38,es ESP,FW,19-000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jadon Sancho,19,eng ENG,LW,24-285,85,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,
Noni Madueke,11,eng ENG,LW,22-300,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Pedro Neto,7,pt POR,RW,24-301,90,0,0,0,1,3,0,2,1,0,0,0,0,2,0,1,0.0
Cole Palmer,20,eng ENG,AM,22-243,90,0,0,0,1,0,0,5,0,0,0,0,0,3,0,0,
Moisés Caicedo,25,ec ECU,DM,23-063,90,0,0,0,3,2,0,0,1,0,0,0,0,7,0,0,
Enzo Fernández,8,ar ARG,DM,23-353,90,1,0,0,4,2,0,2,0,1,0,0,0,6,1,1,50.0
Marc Cucurella,3,es ESP,LB,26-166,90,0,0,0,1,0,0,2,2,2,0,0,0,3,1,2,33.3
Levi Colwill,6,eng ENG,CB,21-313,90,1,0,0,0,1,0,0,2,1,0,0,0,3,4,3,57.1
Joshua Acheampong,34,eng ENG,CB,18-244,90,0,0,0,0,0,0,0,1,0,0,0,0,6,0,5,0.0
Malo Gusto,27,fr FRA,RB,21-230,90,0,0,0,2,0,0,2,0,0,0,0,0,10,0,1,0.0
Robert Sánchez,1,es ESP,GK,27-047,90,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100.0
