Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Liam Delap,19,eng ENG,FW,21-240,82,8,8,0,0,0,0,0,0,0,0,0,0,4,0,1
George Hirst,27,sct SCO,FW,25-233,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Clarke,47,eng ENG,LW,23-317,73,20,19,1,0,0,0,0,1,0,0,0,0,15,0,0
Sammie Szmodics,23,ie IRL,LW,29-011,17,4,3,1,1,0,0,0,0,0,0,0,0,4,0,0
Wes Burns,7,wls WAL,RW,29-317,73,24,20,4,0,0,1,4,4,0,0,0,0,16,0,1
Chiedozie Ogbene,21,ie IRL,RW,27-157,17,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Omari Hutchinson,20,eng ENG,AM,20-341,82,28,23,5,0,0,0,2,0,0,0,0,0,21,0,2
Conor Chaplin,10,eng ENG,AM,27-232,8,6,6,0,0,1,0,0,0,0,0,0,0,4,0,0
Kalvin Phillips,8,eng ENG,DM,28-308,73,39,34,5,3,0,0,2,0,2,1,0,1,30,0,2
Jack Taylor,14,ie IRL,DM,26-104,17,18,17,1,1,0,0,0,0,0,0,0,0,14,0,0
Sam Morsy,5,eg EGY,DM,33-025,90,64,63,1,1,0,1,0,0,0,0,0,0,56,0,0
Leif Davis,3,eng ENG,LB,24-267,90,50,40,10,3,0,0,3,4,3,2,0,0,47,0,0
Jacob Greaves,24,eng ENG,CB,24-023,90,54,51,3,1,0,0,0,0,0,0,0,0,51,0,0
Dara O'Shea,26,ie IRL,CB,25-215,90,68,67,0,0,0,1,1,0,0,0,0,0,52,1,2
Ben Johnson,18,eng ENG,RB,24-255,90,58,40,18,3,0,0,3,15,0,0,0,0,46,0,3
Arijanet Muric,1,xk KVX,GK,25-333,90,31,26,5,2,0,1,0,0,0,0,0,0,28,0,0
