Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Liam Delap,19,eng ENG,FW,21-240,82,1,0,0,0,1,0,2,0.0,2,0,0,0,0,1,0,0
George Hirst,27,sct SCO,FW,25-233,8,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Jack Clarke,47,eng ENG,LW,23-317,73,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,1,0
Sammie Szmodics,23,ie IRL,LW,29-011,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Wes Burns,7,wls WAL,RW,29-317,73,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Chiedozie Ogbene,21,ie IRL,RW,27-157,17,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Omari Hutchinson,20,eng ENG,AM,20-341,82,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0
Conor Chaplin,10,eng ENG,AM,27-232,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kalvin Phillips,8,eng ENG,DM,28-308,73,3,1,0,3,0,1,2,50.0,1,1,0,1,2,5,1,0
Jack Taylor,14,ie IRL,DM,26-104,17,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Sam Morsy,5,eg EGY,DM,33-025,90,1,1,0,0,1,0,1,0.0,1,0,0,0,1,2,0,1
Leif Davis,3,eng ENG,LB,24-267,90,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,1,0
Jacob Greaves,24,eng ENG,CB,24-023,90,2,1,1,1,0,1,1,100.0,0,3,3,0,0,2,4,0
Dara O'Shea,26,ie IRL,CB,25-215,90,0,0,0,0,0,0,0,,0,2,2,0,1,1,4,0
Ben Johnson,18,eng ENG,RB,24-255,90,4,4,2,2,0,3,3,100.0,0,1,0,1,0,4,2,0
Arijanet Muric,1,xk KVX,GK,25-333,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
