Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Alexander Isak,14,se SWE,FW,25-126,79,0,0,0,0,1,0,0,0,0,1,0,0,2,0,3,0.0
Joe Willock,28,eng ENG,FW,25-158,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Anthony Gordon,10,eng ENG,LW,23-336,87,0,0,0,0,1,2,1,0,0,0,0,0,8,0,0,
Miguel Almirón,24,py PAR,LW,30-350,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jacob Murphy,23,eng ENG,RW,29-336,89,0,0,0,0,0,0,3,0,1,0,0,0,4,0,1,0.0
Sean Longstaff,36,eng ENG,RW,27-087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joelinton,7,br BRA,LM,28-164,90,0,0,0,1,2,1,0,4,4,0,0,0,9,0,2,0.0
Sandro Tonali,8,it ITA,CM,24-262,90,0,0,0,2,1,0,0,0,4,0,0,0,5,1,0,100.0
Bruno Guimarães,39,br BRA,RM,27-070,79,0,0,0,0,2,0,1,1,0,0,0,0,3,0,3,0.0
Lewis Miley,67,eng ENG,RM,18-269,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Lewis Hall,20,eng ENG,LB,20-139,90,0,0,0,0,1,0,6,0,0,0,0,0,4,1,1,50.0
Dan Burn,33,eng ENG,CB,32-261,90,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,22.2
Fabian Schär,5,ch SUI,CB,33-036,90,0,0,0,2,0,1,0,5,1,0,0,0,5,0,3,0.0
Valentino Livramento,21,eng ENG,RB,22-074,90,0,0,0,0,2,0,0,1,2,0,0,0,6,0,1,0.0
Martin Dúbravka,1,sk SVK,GK,36-010,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
