Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Alexander Isak,14,se SWE,FW,25-126,79,29,26,2,0,1,0,0,1,0,0,0,0,20,1,1
Joe Willock,28,eng ENG,FW,25-158,11,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Anthony Gordon,10,eng ENG,LW,23-336,87,37,34,2,0,2,0,1,0,2,1,0,0,24,1,1
Miguel Almirón,24,py PAR,LW,30-350,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Jacob Murphy,23,eng ENG,RW,29-336,89,45,42,3,0,1,0,3,2,1,0,0,0,36,0,1
Sean Longstaff,36,eng ENG,RW,27-087,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Joelinton,7,br BRA,LM,28-164,90,34,34,0,0,0,0,0,0,0,0,0,0,30,0,0
Sandro Tonali,8,it ITA,CM,24-262,90,46,43,2,2,1,0,0,0,0,0,0,0,38,1,0
Bruno Guimarães,39,br BRA,RM,27-070,79,35,34,1,0,2,0,1,0,0,0,0,0,28,0,1
Lewis Miley,67,eng ENG,RM,18-269,11,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
Lewis Hall,20,eng ENG,LB,20-139,90,51,41,10,3,0,0,6,2,5,5,0,0,42,0,1
Dan Burn,33,eng ENG,CB,32-261,90,26,26,0,0,0,0,0,0,0,0,0,0,24,0,0
Fabian Schär,5,ch SUI,CB,33-036,90,43,41,1,1,0,0,0,0,0,0,0,0,35,1,0
Valentino Livramento,21,eng ENG,RB,22-074,90,65,59,6,0,0,0,0,6,0,0,0,0,58,0,1
Martin Dúbravka,1,sk SVK,GK,36-010,90,28,19,9,4,0,0,0,0,0,0,0,0,20,0,0
