Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jean-Philippe Mateta,14,fr FRA,FW,27-085,45,11,1,1,7,3,1,11,0,0,,0,,2,5,0,0,0,0,2,0,5,0
Ismaila Sarr,7,sn SEN,FW,26-209,45,23,2,3,10,11,4,23,3,1,33.3,1,33.3,12,42,17,0,1,0,1,0,18,4
Eberechi Eze,10,eng ENG,AM,26-084,89,45,1,11,22,15,3,45,9,2,22.2,5,55.6,23,144,17,0,0,0,1,2,28,4
Jeffrey Schlupp,15,gh GHA,AM,31-273,1,3,0,0,1,3,2,3,1,1,100.0,0,0.0,3,30,27,2,1,1,1,0,3,0
Eddie Nketiah,9,eng ENG,AM,25-114,65,18,1,6,2,10,1,18,0,0,,0,,11,116,56,4,2,1,0,0,12,2
Will Hughes,19,eng ENG,AM,29-157,25,13,0,3,6,4,1,13,0,0,,0,,5,33,11,0,0,0,1,1,5,0
Daichi Kamada,18,jp JPN,CM,28-047,90,50,4,20,27,3,0,50,0,0,,0,,16,109,34,1,0,0,1,2,25,0
Adam Wharton,20,eng ENG,CM,20-111,45,18,0,9,7,2,0,18,0,0,,0,,9,14,6,0,0,0,0,1,11,1
Jefferson Lerma,8,co COL,CM,29-332,45,17,1,5,11,2,1,17,0,0,,0,,9,81,63,1,1,0,0,0,11,1
Tyrick Mitchell,3,eng ENG,WB,25-020,90,45,3,19,15,11,1,45,0,0,,0,,14,68,15,1,0,0,0,1,16,4
Daniel Muñoz,12,co COL,WB,28-118,90,43,10,20,17,7,0,43,0,0,,0,,15,93,33,1,1,0,0,1,20,1
Chris Richards,26,us USA,CB,24-177,90,51,10,35,16,0,0,51,0,0,,0,,17,46,16,0,0,0,0,0,21,0
Marc Guéhi,6,eng ENG,CB,24-070,90,52,12,39,13,0,0,52,0,0,,0,,24,167,66,0,0,0,1,0,26,0
Maxence Lacroix,5,fr FRA,CB,24-168,90,41,6,24,15,2,1,41,0,0,,0,,11,45,26,0,0,0,0,0,18,0
Dean Henderson,1,eng ENG,GK,27-193,90,49,43,49,0,0,0,49,0,0,,0,,25,108,60,0,0,0,0,0,17,0
