Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jean-Philippe Mateta,14,fr FRA,FW,27-085,45,0,0,0,1,0,0,1,0,0,0,0,0,1,3,2,60.0
Ismaila Sarr,7,sn SEN,FW,26-209,45,0,0,0,0,2,1,0,1,0,0,0,0,2,1,1,50.0
Eberechi Eze,10,eng ENG,AM,26-084,89,0,0,0,0,3,0,4,2,2,0,0,0,7,0,3,0.0
Jeffrey Schlupp,15,gh GHA,AM,31-273,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0
Eddie Nketiah,9,eng ENG,AM,25-114,65,0,0,0,0,1,0,1,0,1,0,0,0,2,1,2,33.3
Will Hughes,19,eng ENG,AM,29-157,25,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,
Daichi Kamada,18,jp JPN,CM,28-047,90,0,0,0,1,4,0,0,1,2,0,0,0,5,0,0,
Adam Wharton,20,eng ENG,CM,20-111,45,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,
Jefferson Lerma,8,co COL,CM,29-332,45,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,100.0
Tyrick Mitchell,3,eng ENG,WB,25-020,90,0,0,0,0,0,0,3,1,2,0,0,0,6,2,1,66.7
Daniel Muñoz,12,co COL,WB,28-118,90,0,0,0,0,0,0,1,1,1,0,0,0,4,2,5,28.6
Chris Richards,26,us USA,CB,24-177,90,0,0,0,1,0,0,0,2,2,0,0,0,3,0,2,0.0
Marc Guéhi,6,eng ENG,CB,24-070,90,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,
Maxence Lacroix,5,fr FRA,CB,24-168,90,1,0,0,1,0,0,1,2,0,0,0,0,4,3,1,75.0
Dean Henderson,1,eng ENG,GK,27-193,90,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
