Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jean-Philippe Mateta,14,fr FRA,FW,27-085,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Ismaila Sarr,7,sn SEN,FW,26-209,45,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0
Eberechi Eze,10,eng ENG,AM,26-084,89,2,2,1,1,0,1,4,25.0,3,0,0,0,2,4,1,1
Jeffrey Schlupp,15,gh GHA,AM,31-273,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Eddie Nketiah,9,eng ENG,AM,25-114,65,2,1,2,0,0,0,0,,0,0,0,0,0,2,0,0
Will Hughes,19,eng ENG,AM,29-157,25,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Daichi Kamada,18,jp JPN,CM,28-047,90,3,2,2,1,0,0,1,0.0,1,4,1,3,1,4,1,0
Adam Wharton,20,eng ENG,CM,20-111,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Jefferson Lerma,8,co COL,CM,29-332,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Tyrick Mitchell,3,eng ENG,WB,25-020,90,4,2,2,2,0,1,2,50.0,1,3,1,2,1,5,2,0
Daniel Muñoz,12,co COL,WB,28-118,90,3,1,0,3,0,1,1,100.0,0,0,0,0,1,4,5,0
Chris Richards,26,us USA,CB,24-177,90,5,2,4,1,0,5,5,100.0,0,3,0,3,2,7,6,0
Marc Guéhi,6,eng ENG,CB,24-070,90,1,0,1,0,0,0,0,,0,2,1,1,2,3,6,0
Maxence Lacroix,5,fr FRA,CB,24-168,90,1,0,1,0,0,0,1,0.0,1,0,0,0,2,3,6,0
Dean Henderson,1,eng ENG,GK,27-193,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
