Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jamie Vardy,9,eng ENG,FW,38-064,90,23,1,1,9,13,6,23,0,0,,0,,10,86,58,1,2,1,2,0,14,6
Bilal El Khannouss,11,ma MAR,AM,20-310,89,55,0,2,37,16,4,55,1,0,0.0,1,100.0,20,157,52,2,0,1,0,3,38,3
Jordan Ayew,18,gh GHA,AM,33-186,1,15,0,0,6,9,1,15,0,0,,0,,4,45,30,2,1,0,2,0,6,1
Patson Daka,20,zm ZAM,AM,26-158,63,31,1,3,15,13,3,31,5,1,20.0,4,80.0,16,57,13,0,1,0,6,2,19,3
Facundo Buonanotte,40,ar ARG,AM,20-083,27,23,1,2,12,9,1,23,1,0,0.0,1,100.0,9,62,3,0,0,0,3,2,13,0
Boubakary Soumaré,24,fr FRA,CM,26-017,63,49,1,6,39,5,0,49,4,4,100.0,0,0.0,23,151,90,3,2,0,0,2,36,0
Harry Winks,8,eng ENG,CM,29-042,27,37,0,3,26,8,0,37,1,1,100.0,0,0.0,22,119,56,0,1,0,0,0,27,0
Wilfred Ndidi,6,ng NGA,CM,28-090,90,55,2,9,31,15,1,55,0,0,,0,,16,55,21,0,2,0,2,0,30,8
Victor Bernth Kristiansen,16,dk DEN,WB,22-090,81,43,2,3,31,10,0,43,0,0,,0,,17,63,24,1,1,0,2,0,24,6
Stephy Mavididi,10,eng ENG,WB,26-289,9,17,0,1,9,7,0,17,0,0,,0,,12,93,57,1,0,0,1,1,11,3
James Justin,2,eng ENG,WB,27-021,81,64,6,16,35,13,1,64,1,0,0.0,1,100.0,26,164,59,2,1,0,2,2,38,8
Kasey McAteer,35,ie IRL,WB,23-114,9,11,0,2,3,6,1,11,0,0,,0,,5,46,23,0,1,0,1,0,9,0
Luke Thomas,33,eng ENG,CB,23-279,90,78,5,23,46,11,0,78,2,1,50.0,1,50.0,37,150,47,0,2,0,1,0,45,0
Conor Coady,4,eng ENG,CB,32-019,90,84,12,35,48,1,0,84,0,0,,0,,44,224,126,0,0,0,0,0,61,0
Wout Faes,3,be BEL,CB,26-347,90,90,6,30,51,9,3,90,0,0,,0,,36,175,85,0,2,0,1,0,56,0
Mads Hermansen,30,dk DEN,GK,24-248,90,38,26,38,0,0,0,38,0,0,,0,,22,138,96,0,0,0,0,0,25,0
