Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jamie Vardy,9,eng ENG,FW,38-064,90,0,0,0,0,0,2,0,0,1,0,0,0,2,4,1,80.0
Bilal El Khannouss,11,ma MAR,AM,20-310,89,1,0,0,1,0,0,1,1,0,0,0,0,1,3,1,75.0
Jordan Ayew,18,gh GHA,AM,33-186,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,
Patson Daka,20,zm ZAM,AM,26-158,63,0,0,0,1,2,0,1,0,3,0,0,0,2,1,2,33.3
Facundo Buonanotte,40,ar ARG,AM,20-083,27,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0.0
Boubakary Soumaré,24,fr FRA,CM,26-017,63,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,
Harry Winks,8,eng ENG,CM,29-042,27,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,
Wilfred Ndidi,6,ng NGA,CM,28-090,90,1,0,0,2,1,1,5,3,1,0,0,0,3,2,6,25.0
Victor Bernth Kristiansen,16,dk DEN,WB,22-090,81,0,0,0,0,0,1,2,2,2,0,0,0,3,1,1,50.0
Stephy Mavididi,10,eng ENG,WB,26-289,9,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,
James Justin,2,eng ENG,WB,27-021,81,0,0,0,0,0,0,4,2,0,0,0,0,4,2,2,50.0
Kasey McAteer,35,ie IRL,WB,23-114,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Luke Thomas,33,eng ENG,CB,23-279,90,0,0,0,1,0,0,3,3,1,0,0,0,9,1,2,33.3
Conor Coady,4,eng ENG,CB,32-019,90,0,0,0,1,0,0,0,1,2,0,0,0,7,1,3,25.0
Wout Faes,3,be BEL,CB,26-347,90,0,0,0,0,1,0,3,2,1,0,0,0,6,2,4,33.3
Mads Hermansen,30,dk DEN,GK,24-248,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
