Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dominic Calvert-Lewin,9,eng ENG,FW,27-285,69,12,12,0,0,0,0,0,0,0,0,0,0,5,0,1
Armando Broja,22,al ALB,FW,23-107,21,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
Iliman Ndiaye,10,sn SEN,LW,24-295,80,27,24,3,0,0,0,4,0,3,1,0,2,22,0,0
Jesper Lindstrøm,29,dk DEN,LW,24-301,10,5,5,0,0,0,0,1,0,0,0,0,0,4,0,1
Jack Harrison,11,eng ENG,RW,28-036,90,21,19,2,0,0,0,9,0,2,1,0,1,13,0,3
Abdoulaye Doucouré,16,ml MLI,LM,31-360,90,26,26,0,0,0,0,1,0,0,0,0,0,24,0,0
Idrissa Gana Gueye,27,sn SEN,CM,35-091,90,36,33,2,0,0,1,0,0,0,0,0,0,31,1,1
Orel Mangala,8,be BEL,RM,26-283,90,37,37,0,0,0,0,0,0,0,0,0,0,34,0,0
Vitaliy Mykolenko,19,ua UKR,LB,25-211,90,31,27,4,0,0,0,0,4,0,0,0,0,26,0,0
Jarrad Branthwaite,32,eng ENG,CB,22-182,90,30,30,0,0,0,0,0,0,0,0,0,0,24,0,1
James Tarkowski,6,eng ENG,CB,32-037,90,31,30,1,1,0,0,0,0,0,0,0,0,28,0,0
Séamus Coleman,23,ie IRL,RB,36-076,89,30,22,7,0,0,0,1,7,0,0,0,0,21,1,0
Nathan Patterson,2,sct SCO,RB,23-071,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Jordan Pickford,1,eng ENG,GK,30-294,90,59,43,16,6,0,0,0,0,0,0,0,0,41,0,0
