Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Yoane Wissa,11,cd COD,FW,28-067,90,22,21,1,0,0,0,1,0,1,0,0,0,18,0,1
Mikkel Damsgaard,24,dk DEN,"LW,LM",24-129,89,37,33,4,0,0,0,2,1,0,0,0,0,27,0,0
Yunus Emre Konak,26,tr TUR,LM,18-304,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Bryan Mbeumo,19,cm CMR,RW,25-094,89,30,25,5,1,0,0,7,0,4,3,0,0,17,0,2
Fabio Carvalho,14,pt POR,RW,22-071,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Vitaly Janelt,27,de GER,"LM,CM",26-183,90,53,48,5,5,1,0,3,0,0,0,0,0,38,0,0
Christian Nørgaard,6,dk DEN,CM,30-244,82,50,50,0,0,0,0,0,0,0,0,0,0,33,0,2
Kevin Schade,7,de GER,LW,22-348,8,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
Mathias Jensen,8,dk DEN,RM,28-313,78,34,28,6,1,0,0,3,4,1,1,0,0,22,0,0
Yehor Yarmoliuk,18,ua UKR,RM,20-253,12,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
Keane Lewis-Potter,23,eng ENG,LB,23-261,90,44,37,7,1,0,0,6,6,0,0,0,0,34,0,2
Ethan Pinnock,5,jm JAM,CB,31-164,90,54,52,2,0,0,0,0,2,0,0,0,0,40,0,2
Nathan Collins,22,ie IRL,CB,23-193,90,42,32,10,7,0,0,0,0,0,0,0,0,32,0,0
Sepp van den Berg,4,nl NED,RB,22-325,90,38,32,6,0,0,0,1,6,0,0,0,0,31,0,0
Mark Flekken,1,nl NED,GK,31-149,90,42,34,8,2,0,0,0,0,0,0,0,0,35,0,0
