Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Yoane Wissa,11,cd COD,FW,28-067,90,32,0,4,14,14,8,32,3,1,33.3,2,66.7,18,127,27,1,0,0,5,3,25,10
Mikkel Damsgaard,24,dk DEN,"LW,LM",24-129,89,54,3,8,29,18,4,54,2,1,50.0,1,50.0,26,159,54,2,2,0,3,4,33,4
Yunus Emre Konak,26,tr TUR,LM,18-304,1,3,0,2,1,0,0,3,0,0,,0,,1,19,19,1,0,0,1,0,0,0
Bryan Mbeumo,19,cm CMR,RW,25-094,89,40,0,5,13,23,1,40,0,0,,0,,21,138,38,1,3,0,4,2,29,7
Fabio Carvalho,14,pt POR,RW,22-071,1,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Vitaly Janelt,27,de GER,"LM,CM",26-183,90,59,2,17,31,12,3,59,0,0,,0,,23,137,77,2,1,0,0,0,38,3
Christian Nørgaard,6,dk DEN,CM,30-244,82,60,4,19,33,8,0,60,0,0,,0,,25,65,23,0,1,0,2,0,38,0
Kevin Schade,7,de GER,LW,22-348,8,9,1,2,4,4,2,9,1,0,0.0,1,100.0,4,38,0,0,0,0,2,0,7,1
Mathias Jensen,8,dk DEN,RM,28-313,78,39,1,7,16,16,1,39,2,1,50.0,0,0.0,16,72,30,0,2,0,0,1,25,4
Yehor Yarmoliuk,18,ua UKR,RM,20-253,12,13,3,4,8,1,0,13,1,0,0.0,1,100.0,2,22,0,0,0,1,0,1,5,1
Keane Lewis-Potter,23,eng ENG,LB,23-261,90,53,6,21,16,16,2,53,0,0,,0,,18,148,90,3,1,1,1,0,26,6
Ethan Pinnock,5,jm JAM,CB,31-164,90,63,7,40,15,8,2,63,1,1,100.0,0,0.0,29,134,72,0,1,0,0,0,37,0
Nathan Collins,22,ie IRL,CB,23-193,90,61,15,32,25,4,3,61,0,0,,0,,14,76,36,0,0,0,1,0,19,1
Sepp van den Berg,4,nl NED,RB,22-325,90,48,6,26,13,10,2,48,0,0,,0,,14,51,21,0,0,0,0,0,21,1
Mark Flekken,1,nl NED,GK,31-149,90,44,31,44,0,0,0,44,0,0,,0,,24,142,73,0,0,0,0,0,25,0
