Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Beto,14,gw GNB,FW,27-012,90,20,20,0,0,0,0,0,0,0,0,0,0,14,0,2
Iliman Ndiaye,10,sn SEN,LW,24-343,24,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Jack Harrison,11,eng ENG,LW,28-084,66,29,26,2,2,0,0,4,0,0,0,0,0,21,1,1
Jesper Lindstrøm,29,dk DEN,RW,24-349,76,17,16,1,1,0,0,4,0,0,0,0,0,8,0,0
Carlos Alcaraz,24,ar ARG,"DM,RW",22-074,14,8,8,0,0,0,1,0,0,0,0,0,0,5,0,0
Abdoulaye Doucouré,16,ml MLI,AM,32-042,89,21,21,0,0,0,0,2,0,0,0,0,0,12,0,2
Idrissa Gana Gueye,27,sn SEN,DM,35-139,76,30,28,1,0,0,0,1,1,0,0,0,0,24,1,0
Tim Iroegbunam,42,eng ENG,DM,21-227,14,9,9,0,0,0,0,0,0,0,0,0,0,4,0,0
James Garner,37,eng ENG,DM,23-336,87,35,28,7,2,0,0,2,0,2,0,1,1,21,0,2
Ashley Young,18,eng ENG,RW,39-218,3,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0
Vitaliy Mykolenko,19,ua UKR,LB,25-259,90,37,27,10,0,0,0,3,10,0,0,0,0,27,0,0
Jarrad Branthwaite,32,eng ENG,CB,22-230,90,37,35,2,2,1,1,0,0,0,0,0,0,28,0,0
James Tarkowski,6,eng ENG,CB,32-085,90,31,26,4,4,0,1,0,0,0,0,0,0,25,1,0
Jake O'Brien,15,ie IRL,RB,23-273,90,29,21,8,0,0,0,0,8,0,0,0,0,19,0,0
Jordan Pickford,1,eng ENG,GK,30-342,90,39,26,13,11,0,0,0,0,0,0,0,0,21,0,0
