Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Beto,14,gw GNB,FW,27-012,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Iliman Ndiaye,10,sn SEN,LW,24-343,24,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Jack Harrison,11,eng ENG,LW,28-084,66,3,3,0,2,1,2,2,100.0,0,2,0,2,1,4,0,0
Jesper Lindstrøm,29,dk DEN,RW,24-349,76,2,1,1,1,0,0,2,0.0,2,0,0,0,0,2,1,0
Carlos Alcaraz,24,ar ARG,"DM,RW",22-074,14,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
Abdoulaye Doucouré,16,ml MLI,AM,32-042,89,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Idrissa Gana Gueye,27,sn SEN,DM,35-139,76,4,3,2,2,0,1,4,25.0,3,0,0,0,1,5,0,0
Tim Iroegbunam,42,eng ENG,DM,21-227,14,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
James Garner,37,eng ENG,DM,23-336,87,1,0,1,0,0,0,2,0.0,2,1,0,1,0,1,1,0
Ashley Young,18,eng ENG,RW,39-218,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Vitaliy Mykolenko,19,ua UKR,LB,25-259,90,1,1,1,0,0,0,0,,0,2,0,2,3,4,8,0
Jarrad Branthwaite,32,eng ENG,CB,22-230,90,1,1,0,1,0,1,1,100.0,0,2,2,0,1,2,17,0
James Tarkowski,6,eng ENG,CB,32-085,90,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,9,0
Jake O'Brien,15,ie IRL,RB,23-273,90,3,2,3,0,0,1,1,100.0,0,0,0,0,0,3,5,0
Jordan Pickford,1,eng ENG,GK,30-342,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
