Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Beto,14,gw GNB,FW,27-012,90,0,0,0,2,1,1,0,0,0,0,0,0,5,6,9,40.0
Iliman Ndiaye,10,sn SEN,LW,24-343,24,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,
Jack Harrison,11,eng ENG,LW,28-084,66,0,0,0,0,3,0,4,1,3,0,0,0,3,1,2,33.3
Jesper Lindstrøm,29,dk DEN,RW,24-349,76,1,0,0,1,1,0,4,0,1,0,0,0,4,1,0,100.0
Carlos Alcaraz,24,ar ARG,"DM,RW",22-074,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Abdoulaye Doucouré,16,ml MLI,AM,32-042,89,2,1,1,2,2,0,2,1,0,0,0,0,4,4,6,40.0
Idrissa Gana Gueye,27,sn SEN,DM,35-139,76,1,0,0,2,2,0,1,1,3,0,0,0,9,2,1,66.7
Tim Iroegbunam,42,eng ENG,DM,21-227,14,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100.0
James Garner,37,eng ENG,DM,23-336,87,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,
Ashley Young,18,eng ENG,RW,39-218,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Vitaliy Mykolenko,19,ua UKR,LB,25-259,90,0,0,0,0,1,0,3,3,1,0,0,0,1,1,0,100.0
Jarrad Branthwaite,32,eng ENG,CB,22-230,90,0,0,0,1,1,0,0,1,1,0,0,0,3,2,0,100.0
James Tarkowski,6,eng ENG,CB,32-085,90,0,0,0,1,3,0,0,1,1,0,0,0,3,1,1,50.0
Jake O'Brien,15,ie IRL,RB,23-273,90,0,0,0,0,1,2,0,0,2,0,0,0,3,1,3,25.0
Jordan Pickford,1,eng ENG,GK,30-342,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
