Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Liam Delap,19,eng ENG,FW,22-056,80,16,16,0,0,0,0,1,0,0,0,0,0,6,0,2
George Hirst,27,sct SCO,FW,26-049,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Julio Enciso,9,py PAR,LW,21-072,90,16,16,0,0,0,0,0,0,0,0,0,0,12,0,0
Ben Johnson,18,eng ENG,"RW,RB",25-071,90,23,18,4,2,0,0,5,1,1,1,0,0,12,1,2
Nathan Broadhead,33,wls WAL,AM,27-000,64,12,11,1,0,0,0,0,0,0,0,0,0,9,0,1
Jack Taylor,14,ie IRL,"DM,AM",26-286,26,8,7,1,0,0,0,0,0,0,0,0,0,7,0,0
Jens Cajuste,12,se SWE,DM,25-238,80,40,33,7,1,0,1,1,6,0,0,0,0,31,0,0
Conor Chaplin,10,eng ENG,AM,28-048,10,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0
Sam Morsy,5,eg EGY,DM,33-207,90,44,42,2,2,0,1,1,0,0,0,0,0,34,0,0
Conor Townsend,22,eng ENG,LB,32-032,80,36,26,10,2,0,0,4,5,3,2,1,0,23,0,0
Leif Davis,3,eng ENG,LB,25-083,10,6,3,3,1,0,0,2,2,0,0,0,0,3,0,0
Cameron Burgess,15,au AUS,CB,29-166,90,40,30,10,3,0,0,0,0,0,0,0,0,35,0,0
Dara O'Shea,26,ie IRL,CB,26-032,90,51,50,1,1,0,1,0,0,0,0,0,0,41,0,0
Axel Tuanzebe,40,cd COD,RB,27-142,80,40,26,14,2,0,0,0,12,0,0,0,0,32,0,3
Jaden Philogene Bidace,29,eng ENG,"RW,RB",23-056,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1
Alex Palmer,31,eng ENG,GK,28-238,90,27,21,6,3,0,0,0,0,0,0,0,0,18,0,0
