Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Joshua Zirkzee,11,nl NED,FW,23-102,85,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
Christian Eriksen,14,dk DEN,AM,32-200,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Marcus Rashford,10,eng ENG,LW,26-306,90,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
Alejandro Garnacho,17,ar ARG,RW,20-062,68,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0
Amad Diallo,16,ci CIV,RW,22-052,22,2,0,0,1,1,0,0,,0,1,0,1,0,2,0,0
Bruno Fernandes,8,pt POR,"AM,FW",29-359,90,4,3,0,4,0,0,0,,0,1,0,1,0,4,0,0
Kobbie Mainoo,37,eng ENG,DM,19-135,90,3,3,2,1,0,3,3,100.0,0,0,0,0,1,4,0,1
Casemiro,18,br BRA,DM,32-191,45,1,1,0,1,0,0,2,0.0,2,1,0,1,0,1,1,2
Toby Collyer,43,eng ENG,DM,20-242,45,4,3,1,3,0,2,2,100.0,0,0,0,0,0,4,1,0
Diogo Dalot,20,pt POR,LB,25-167,90,3,3,2,0,1,1,1,100.0,0,1,1,0,4,7,0,0
Lisandro Martínez,6,ar ARG,CB,26-227,90,3,1,3,0,0,1,3,33.3,2,0,0,0,0,3,6,1
Matthijs de Ligt,4,nl NED,CB,25-020,68,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,1,0
Harry Maguire,5,eng ENG,CB,31-180,22,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Noussair Mazraoui,3,ma MAR,RB,26-292,90,8,2,4,4,0,4,4,100.0,0,0,0,0,0,8,1,0
André Onana,24,cm CMR,GK,28-152,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
