Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Joshua Zirkzee,11,nl NED,FW,23-102,85,1,0,0,2,0,0,0,0,0,0,0,0,2,0,4,0.0
Christian Eriksen,14,dk DEN,AM,32-200,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Marcus Rashford,10,eng ENG,LW,26-306,90,0,0,0,0,0,0,4,0,1,0,0,0,3,1,1,50.0
Alejandro Garnacho,17,ar ARG,RW,20-062,68,0,0,0,0,1,0,1,1,1,0,0,0,7,0,1,0.0
Amad Diallo,16,ci CIV,RW,22-052,22,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,
Bruno Fernandes,8,pt POR,"AM,FW",29-359,90,0,0,0,0,1,0,6,0,3,0,0,0,4,0,1,0.0
Kobbie Mainoo,37,eng ENG,DM,19-135,90,1,0,0,2,1,0,0,1,3,0,0,0,6,0,3,0.0
Casemiro,18,br BRA,DM,32-191,45,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,100.0
Toby Collyer,43,eng ENG,DM,20-242,45,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,
Diogo Dalot,20,pt POR,LB,25-167,90,0,0,0,1,0,0,1,4,3,0,0,0,8,0,0,
Lisandro Martínez,6,ar ARG,CB,26-227,90,1,0,0,1,0,0,0,0,1,0,0,0,3,0,1,0.0
Matthijs de Ligt,4,nl NED,CB,25-020,68,1,0,0,0,1,0,0,1,1,0,0,0,3,0,1,0.0
Harry Maguire,5,eng ENG,CB,31-180,22,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.0
Noussair Mazraoui,3,ma MAR,RB,26-292,90,0,0,0,1,1,0,2,0,2,0,0,0,4,3,0,100.0
André Onana,24,cm CMR,GK,28-152,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
