Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Joshua Zirkzee,11,nl NED,FW,23-102,85,30,0,1,15,14,4,30,3,0,0.0,3,100.0,17,41,16,0,0,0,2,1,20,4
Christian Eriksen,14,dk DEN,AM,32-200,5,4,0,0,2,2,0,4,0,0,,0,,3,6,0,0,0,0,0,0,2,0
Marcus Rashford,10,eng ENG,LW,26-306,90,31,0,2,14,16,3,31,5,2,40.0,3,60.0,21,113,39,1,1,2,1,0,25,7
Alejandro Garnacho,17,ar ARG,RW,20-062,68,32,1,5,13,14,3,32,3,0,0.0,3,100.0,19,95,43,3,0,2,2,0,23,9
Amad Diallo,16,ci CIV,RW,22-052,22,21,0,0,7,14,6,21,2,0,0.0,2,100.0,15,127,70,3,0,4,0,3,15,4
Bruno Fernandes,8,pt POR,"AM,FW",29-359,90,58,0,8,31,21,1,58,1,0,0.0,0,0.0,36,220,56,0,0,0,1,0,38,1
Kobbie Mainoo,37,eng ENG,DM,19-135,90,50,1,13,30,8,0,50,3,2,66.7,1,33.3,33,189,86,2,0,0,2,4,35,2
Casemiro,18,br BRA,DM,32-191,45,44,4,19,23,2,0,44,1,1,100.0,0,0.0,26,102,53,1,0,0,2,1,32,0
Toby Collyer,43,eng ENG,DM,20-242,45,31,1,8,16,7,1,31,1,1,100.0,0,0.0,20,108,27,0,0,0,5,0,23,2
Diogo Dalot,20,pt POR,LB,25-167,90,64,4,25,28,11,0,64,2,1,50.0,1,50.0,28,189,123,1,2,0,2,0,24,1
Lisandro Martínez,6,ar ARG,CB,26-227,90,76,13,45,27,4,1,76,0,0,,0,,54,224,104,0,0,0,0,0,57,0
Matthijs de Ligt,4,nl NED,CB,25-020,68,60,7,34,25,1,0,60,0,0,,0,,43,204,62,0,1,0,0,0,44,0
Harry Maguire,5,eng ENG,CB,31-180,22,23,2,11,10,3,3,23,0,0,,0,,14,80,29,0,0,0,0,0,17,0
Noussair Mazraoui,3,ma MAR,RB,26-292,90,82,5,24,44,16,4,82,1,1,100.0,0,0.0,39,197,124,1,1,0,2,2,47,1
André Onana,24,cm CMR,GK,28-152,90,55,35,53,2,0,0,55,0,0,,0,,39,143,84,0,0,0,0,0,44,0
