Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Joshua Zirkzee,11,nl NED,FW,23-102,85,21,19,2,0,0,0,0,0,0,0,0,0,15,0,3
Christian Eriksen,14,dk DEN,AM,32-200,5,4,3,1,0,0,0,1,0,1,0,0,1,3,0,0
Marcus Rashford,10,eng ENG,LW,26-306,90,26,26,0,0,1,1,4,0,0,0,0,0,18,0,1
Alejandro Garnacho,17,ar ARG,RW,20-062,68,24,22,2,0,0,0,1,2,0,0,0,0,20,0,1
Amad Diallo,16,ci CIV,RW,22-052,22,15,12,3,0,0,0,3,1,2,2,0,0,12,0,0
Bruno Fernandes,8,pt POR,"AM,FW",29-359,90,49,44,5,1,0,0,6,0,2,1,0,0,38,0,1
Kobbie Mainoo,37,eng ENG,DM,19-135,90,41,41,0,0,0,0,0,0,0,0,0,0,36,0,1
Casemiro,18,br BRA,DM,32-191,45,37,36,1,1,0,0,0,0,0,0,0,0,26,0,1
Toby Collyer,43,eng ENG,DM,20-242,45,19,19,0,0,0,0,0,0,0,0,0,0,15,0,2
Diogo Dalot,20,pt POR,LB,25-167,90,57,43,14,1,0,0,1,13,0,0,0,0,45,0,1
Lisandro Martínez,6,ar ARG,CB,26-227,90,65,64,1,1,0,0,0,0,0,0,0,0,61,0,0
Matthijs de Ligt,4,nl NED,CB,25-020,68,55,49,6,2,0,0,0,0,0,0,0,0,47,0,1
Harry Maguire,5,eng ENG,CB,31-180,22,22,20,2,1,0,0,1,0,0,0,0,0,18,0,0
Noussair Mazraoui,3,ma MAR,RB,26-292,90,66,56,10,0,0,0,2,10,0,0,0,0,53,0,2
André Onana,24,cm CMR,GK,28-152,90,55,50,5,2,0,0,0,0,0,0,0,0,46,0,0
