Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Luis Díaz,7,co COL,FW,28-030,87,0,0,0,6,1,1,2,0,0,0,0,0,1,1,1,50.0
Diogo Jota,20,pt POR,LW,28-070,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Cody Gakpo,18,nl NED,LW,25-281,68,0,0,0,0,1,0,0,1,1,0,0,0,4,0,4,0.0
Darwin Núñez,9,uy URU,"LW,FW",25-233,22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Mohamed Salah,11,eg EGY,RW,32-242,90,0,0,0,0,1,1,1,0,0,0,0,0,7,0,0,
Dominik Szoboszlai,8,hu HUN,"AM,DM",24-110,90,0,0,0,2,1,0,1,1,2,0,0,0,1,0,1,0.0
Alexis Mac Allister,10,ar ARG,DM,26-050,90,0,0,0,3,0,0,4,2,2,0,0,0,4,3,4,42.9
Ryan Gravenberch,38,nl NED,DM,22-272,60,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.0
Trent Alexander-Arnold,66,eng ENG,"DM,RB",26-128,30,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0.0
Andrew Robertson,26,sct SCO,LB,30-338,68,1,0,0,1,1,0,1,2,1,0,0,0,3,0,0,
Kostas Tsimikas,21,gr GRE,LB,28-276,22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0
Virgil van Dijk,4,nl NED,CB,33-219,90,0,0,0,1,1,0,0,0,1,0,0,0,2,7,5,58.3
Ibrahima Konaté,5,fr FRA,CB,25-263,90,0,0,0,0,1,0,0,1,0,0,0,0,2,8,1,88.9
Conor Bradley,84,nir NIR,RB,21-218,60,1,0,0,3,1,0,0,0,1,0,0,0,5,2,1,66.7
Curtis Jones,17,eng ENG,"RB,AM",24-013,29,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0.0
Alisson,1,br BRA,GK,32-133,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
