Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Luis Díaz,7,co COL,FW,28-030,87,1,0,0,0,1,0,0,,0,1,0,1,0,1,1,0
Diogo Jota,20,pt POR,LW,28-070,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Cody Gakpo,18,nl NED,LW,25-281,68,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,2,0
Darwin Núñez,9,uy URU,"LW,FW",25-233,22,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
Mohamed Salah,11,eg EGY,RW,32-242,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Dominik Szoboszlai,8,hu HUN,"AM,DM",24-110,90,2,2,0,2,0,1,5,20.0,4,0,0,0,1,3,1,0
Alexis Mac Allister,10,ar ARG,DM,26-050,90,4,2,2,2,0,4,4,100.0,0,3,0,3,2,6,1,0
Ryan Gravenberch,38,nl NED,DM,22-272,60,1,1,1,0,0,0,0,,0,0,0,0,1,2,2,0
Trent Alexander-Arnold,66,eng ENG,"DM,RB",26-128,30,3,1,2,1,0,2,2,100.0,0,0,0,0,0,3,1,0
Andrew Robertson,26,sct SCO,LB,30-338,68,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,2,0
Kostas Tsimikas,21,gr GRE,LB,28-276,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Virgil van Dijk,4,nl NED,CB,33-219,90,2,1,1,1,0,0,0,,0,1,1,0,0,2,13,0
Ibrahima Konaté,5,fr FRA,CB,25-263,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,9,0
Conor Bradley,84,nir NIR,RB,21-218,60,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,2,0
Curtis Jones,17,eng ENG,"RB,AM",24-013,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Alisson,1,br BRA,GK,32-133,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
