Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Chris Wood,11,nz NZL,FW,33-049,90,22,0,2,7,13,1,22,0,0,,0,,14,50,10,0,1,0,2,2,19,9
Anthony Elanga,21,se SWE,"LW,LM",22-273,90,47,0,3,9,35,7,47,4,2,50.0,2,50.0,25,210,136,7,2,2,1,4,31,10
Jota Silva,20,pt POR,RW,25-177,66,24,2,8,7,9,3,24,1,1,100.0,0,0.0,6,37,6,0,0,0,2,0,9,2
Morato,4,br BRA,CB,23-209,24,11,0,3,7,1,1,11,0,0,,0,,8,52,19,0,0,0,0,1,7,0
Morgan Gibbs-White,10,eng ENG,"AM,RM",24-364,78,56,0,6,28,23,4,56,1,0,0.0,1,100.0,34,185,66,2,1,0,0,3,43,11
Taiwo Awoniyi,9,ng NGA,RM,27-166,12,5,0,0,2,3,1,5,0,0,,0,,3,19,16,1,0,0,1,0,4,2
Elliot Anderson,8,eng ENG,"DM,CM",22-080,90,61,0,9,35,18,1,61,4,2,50.0,1,25.0,34,233,106,0,3,0,2,1,35,2
Ryan Yates,22,eng ENG,DM,27-065,45,30,2,8,16,6,1,30,0,0,,0,,6,27,13,0,0,0,3,1,11,1
Nicolás Domínguez,16,ar ARG,"CM,DM",26-211,45,33,3,7,21,5,0,33,0,0,,0,,13,97,52,1,1,0,0,1,19,1
Neco Williams,7,wls WAL,LB,23-287,66,26,2,6,10,10,1,26,3,1,33.3,1,33.3,8,54,10,1,2,0,2,0,9,2
Álex Moreno,19,es ESP,LB,31-231,24,19,1,3,6,10,1,19,1,0,0.0,1,100.0,13,142,99,4,1,1,1,0,13,4
Murillo,5,br BRA,CB,22-205,90,43,6,20,20,4,1,43,0,0,,0,,16,99,36,0,0,0,0,0,17,0
Nikola Milenković,31,rs SRB,CB,27-105,90,45,9,24,16,5,5,45,0,0,,0,,11,40,21,0,0,0,0,0,18,1
Ola Aina,34,ng NGA,RB,28-109,78,40,5,13,15,12,1,40,2,2,100.0,0,0.0,19,93,54,1,1,0,0,2,22,3
Ramón Sosa,24,py PAR,RB,25-147,12,9,0,1,4,4,2,9,0,0,,0,,4,19,0,0,0,0,0,1,6,1
Matz Sels,26,be BEL,GK,32-334,90,28,19,27,1,0,0,28,0,0,,0,,18,107,51,0,0,0,0,0,13,0
