Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Joshua Zirkzee,11,nl NED,FW,23-193,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Bruno Fernandes,8,pt POR,AM,30-084,65,1,0,0,1,0,0,1,0.0,1,1,0,1,1,2,0,0
Manuel Ugarte Ribeiro,25,uy URU,CM,23-234,25,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0
Marcus Rashford,10,eng ENG,AM,27-031,90,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Casemiro,18,br BRA,CM,32-282,65,3,2,3,0,0,3,3,100.0,0,3,2,1,2,5,0,0
Alejandro Garnacho,17,ar ARG,AM,20-153,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kobbie Mainoo,37,eng ENG,CM,19-226,79,0,0,0,0,0,0,0,,0,1,1,0,1,1,1,0
Mason Mount,7,eng ENG,CM,25-326,11,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0
Diogo Dalot,20,pt POR,WB,25-258,90,3,2,2,1,0,0,0,,0,0,0,0,2,5,2,0
Amad Diallo,16,ci CIV,WB,22-143,90,4,4,0,2,2,1,3,33.3,2,0,0,0,0,4,2,0
Lisandro Martínez,6,ar ARG,CB,26-318,90,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,5,0
Matthijs de Ligt,4,nl NED,CB,25-111,55,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
Harry Maguire,5,eng ENG,CB,31-271,35,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Noussair Mazraoui,3,ma MAR,CB,27-017,55,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,1,0
Luke Shaw,23,eng ENG,CB,29-142,35,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
André Onana,24,cm CMR,GK,28-243,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
