Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Rasmus Højlund,9,dk DEN,"FW,AM",22-022,66,6,5,1,0,0,0,1,0,0,0,0,0,5,0,0
Casemiro,18,br BRA,CM,33-003,24,12,12,0,0,0,0,0,0,0,0,0,0,10,0,1
Alejandro Garnacho,17,ar ARG,AM,20-240,44,20,19,1,0,0,0,2,1,0,0,0,0,16,0,1
Noussair Mazraoui,3,ma MAR,WB,27-104,46,8,4,4,0,0,0,1,4,0,0,0,0,5,0,0
Joshua Zirkzee,11,nl NED,AM,23-280,89,18,17,1,1,1,0,0,0,0,0,0,0,12,0,0
Christian Eriksen,14,dk DEN,AM,33-012,1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Bruno Fernandes,8,pt POR,"CM,AM",30-171,90,74,58,16,9,2,1,8,0,5,3,1,0,55,0,2
Manuel Ugarte Ribeiro,25,uy URU,CM,23-321,90,16,16,0,0,0,0,1,0,0,0,0,0,14,0,0
Patrick Dorgu,13,dk DEN,WB,20-123,42,24,21,3,1,0,0,3,2,0,0,0,0,18,0,0
Diogo Dalot,20,pt POR,WB,25-345,90,36,29,7,0,0,0,2,7,0,0,0,0,26,0,1
Leny Yoro,15,fr FRA,CB,19-105,89,59,56,3,2,0,0,0,1,0,0,0,0,56,0,0
Victor Lindelöf,2,se SWE,CB,30-224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Maguire,5,eng ENG,CB,31-358,90,53,52,1,1,0,0,0,0,0,0,0,0,46,0,0
Matthijs de Ligt,4,nl NED,CB,25-198,90,40,38,2,2,0,0,0,0,0,0,0,0,38,0,0
André Onana,24,cm CMR,GK,28-330,90,27,18,9,2,0,0,0,0,0,0,0,0,9,0,0
