Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Liam Delap,19,eng ENG,FW,22-028,83,36,1,6,13,17,3,36,4,1,25.0,1,25.0,18,79,38,1,1,1,5,1,22,2
George Hirst,27,sct SCO,FW,26-021,7,4,0,0,1,3,0,4,0,0,,0,,2,8,3,0,0,0,0,1,3,0
Jack Clarke,47,eng ENG,LW,24-105,66,26,0,1,12,13,2,26,3,1,33.3,1,33.3,14,99,61,2,0,1,1,3,17,5
Omari Hutchinson,20,eng ENG,AM,21-129,24,23,0,2,9,12,1,23,4,2,50.0,1,25.0,19,105,26,1,2,0,2,1,21,6
Jaden Philogene Bidace,29,eng ENG,RW,23-028,66,21,4,7,8,6,3,21,2,0,0.0,2,100.0,5,11,1,0,0,0,0,1,8,1
Ben Johnson,18,eng ENG,WB,25-043,24,16,1,5,3,8,1,16,0,0,,0,,4,73,63,1,1,0,0,0,9,0
Julio Enciso,9,py PAR,AM,21-044,74,38,0,4,21,14,1,38,7,4,57.1,3,42.9,18,119,79,2,1,1,3,4,21,3
Nathan Broadhead,33,wls WAL,AM,26-337,16,8,0,0,5,4,1,8,2,0,0.0,1,50.0,5,52,0,0,1,1,2,0,5,0
Jens Cajuste,12,se SWE,"DM,CM",25-210,83,37,2,10,17,11,1,37,1,1,100.0,0,0.0,8,27,8,0,1,0,0,0,12,1
Jack Taylor,14,ie IRL,CM,26-258,7,8,0,3,5,0,0,8,0,0,,0,,2,6,0,0,0,0,0,0,3,1
Kalvin Phillips,8,eng ENG,"DM,CM",29-096,90,56,3,12,35,10,0,56,2,0,0.0,1,50.0,14,59,28,0,0,0,2,1,28,1
Leif Davis,3,eng ENG,"LB,WB",25-055,90,61,2,24,20,18,0,61,1,1,100.0,0,0.0,17,111,76,2,2,0,3,1,30,1
Jacob Greaves,24,eng ENG,CB,24-177,90,57,11,31,19,7,2,57,0,0,,0,,15,78,41,0,1,0,1,0,28,0
Luke Woolfenden,6,eng ENG,CB,26-138,90,57,14,32,25,0,0,57,0,0,,0,,22,117,69,1,0,0,1,0,30,0
Dara O'Shea,26,ie IRL,"RB,CB",26-004,90,55,8,25,26,4,1,55,0,0,,0,,13,74,30,0,0,0,1,0,21,0
Alex Palmer,31,eng ENG,GK,28-210,90,31,28,30,1,0,0,31,0,0,,0,,9,35,21,0,0,0,0,0,7,0
