Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dominic Calvert-Lewin,9,eng ENG,FW,27-252,90,10,10,0,0,0,0,0,0,0,0,0,0,6,0,1
Iliman Ndiaye,10,sn SEN,"LW,RW",24-262,90,40,38,2,0,0,0,2,0,2,0,0,0,34,0,0
Jesper Lindstrøm,29,dk DEN,RW,24-268,71,27,23,4,1,0,0,5,1,2,1,0,0,19,0,2
Beto,14,gw GNB,AM,26-297,19,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Dwight McNeil,7,eng ENG,"AM,LW",25-001,90,62,54,8,1,0,0,16,1,5,5,0,0,51,0,1
Idrissa Gana Gueye,27,sn SEN,DM,35-058,90,75,74,1,1,0,2,1,0,0,0,0,0,64,0,2
Abdoulaye Doucouré,16,ml MLI,DM,31-327,71,34,33,0,0,0,0,0,0,0,0,0,0,28,1,0
Orel Mangala,8,be BEL,DM,26-250,19,19,19,0,0,0,0,0,0,0,0,0,0,17,0,0
Vitaliy Mykolenko,19,ua UKR,LB,25-178,90,55,46,9,1,0,0,7,8,0,0,0,0,42,0,3
Jarrad Branthwaite,32,eng ENG,CB,22-149,90,54,51,2,2,0,0,1,0,0,0,0,0,48,1,0
James Tarkowski,6,eng ENG,CB,32-004,90,55,52,3,3,0,2,0,0,0,0,0,0,50,0,0
Ashley Young,18,eng ENG,RB,39-137,90,67,59,8,2,0,0,11,5,1,1,0,0,54,0,1
Jordan Pickford,1,eng ENG,GK,30-261,90,31,24,6,2,0,0,0,0,0,0,0,0,24,1,0
