Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dominic Calvert-Lewin,9,eng ENG,FW,27-252,90,0,0,0,1,1,1,0,0,0,0,0,0,1,3,5,37.5
Iliman Ndiaye,10,sn SEN,"LW,RW",24-262,90,0,0,0,0,2,0,2,0,0,0,0,0,4,0,0,
Jesper Lindstrøm,29,dk DEN,RW,24-268,71,0,0,0,2,0,1,5,0,0,0,0,0,2,0,0,
Beto,14,gw GNB,AM,26-297,19,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,33.3
Dwight McNeil,7,eng ENG,"AM,LW",25-001,90,0,0,0,0,0,0,16,0,0,0,0,0,12,0,2,0.0
Idrissa Gana Gueye,27,sn SEN,DM,35-058,90,0,0,0,1,3,0,1,0,1,0,0,0,6,0,2,0.0
Abdoulaye Doucouré,16,ml MLI,DM,31-327,71,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,50.0
Orel Mangala,8,be BEL,DM,26-250,19,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Vitaliy Mykolenko,19,ua UKR,LB,25-178,90,0,0,0,0,1,0,7,1,2,0,0,0,1,4,1,80.0
Jarrad Branthwaite,32,eng ENG,CB,22-149,90,0,0,0,0,0,0,1,1,1,0,0,0,5,1,3,25.0
James Tarkowski,6,eng ENG,CB,32-004,90,0,0,0,1,0,0,0,0,0,0,0,0,3,5,1,83.3
Ashley Young,18,eng ENG,RB,39-137,90,0,0,0,1,0,0,11,1,1,0,0,0,0,0,1,0.0
Jordan Pickford,1,eng ENG,GK,30-261,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
