Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jørgen Strand Larsen,9,no NOR,FW,24-354,31,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Hwang Hee-chan,11,kr KOR,FW,28-365,59,13,11,2,1,0,0,0,0,0,0,0,0,10,0,1
Matheus Cunha,10,br BRA,AM,25-243,90,52,48,4,1,0,1,3,2,0,0,0,0,43,0,0
Pablo Sarabia,21,es ESP,AM,32-259,74,23,21,2,1,0,0,3,0,1,1,0,0,16,0,2
Jean-Ricner Bellegarde,27,fr FRA,"AM,LW",26-212,16,11,11,0,0,0,0,0,0,0,0,0,0,11,0,0
João Gomes,8,br BRA,CM,23-348,69,41,40,1,1,0,0,1,0,0,0,0,0,38,0,0
André,7,br BRA,CM,23-193,86,27,27,0,0,0,1,0,0,0,0,0,0,24,0,0
Tommy Doyle,20,eng ENG,"DM,CM",23-100,4,5,4,1,1,0,0,0,0,0,0,0,0,3,0,0
Rayan Aït-Nouri,3,dz ALG,WB,23-233,86,44,37,7,0,0,0,0,7,0,0,0,0,40,0,0
Rodrigo Gomes,19,pt POR,LB,21-202,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nélson Semedo,22,pt POR,"WB,RB",31-070,90,40,36,4,0,0,0,7,4,0,0,0,0,32,0,0
Emmanuel Agbadou,12,ci CIV,CB,27-222,90,78,76,2,2,0,3,0,0,0,0,0,0,58,0,2
Santiago Bueno,4,uy URU,CB,26-077,90,48,45,3,3,0,0,0,0,0,0,0,0,43,0,0
Matt Doherty,2,ie IRL,CB,33-009,86,51,51,0,0,0,1,0,0,0,0,0,0,43,0,2
Gonçalo Guedes,29,pt POR,RW,28-057,4,4,3,1,0,0,0,0,1,0,0,0,0,3,0,0
José Sá,1,pt POR,GK,32-008,90,27,23,4,0,0,0,0,0,0,0,0,0,19,0,0
