Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Danny Welbeck,18,eng ENG,FW,33-272,78,0,0,0,0,1,0,0,1,1,0,0,0,2,1,0,100.0
Julio Enciso,10,py PAR,AM,20-214,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,
Kaoru Mitoma,22,jp JPN,LW,27-096,89,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,
Simon Adingra,24,ci CIV,LW,22-236,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Yankuba Minteh,17,gm GAM,RW,20-033,89,0,0,0,2,0,0,3,1,1,0,0,0,4,2,1,66.7
Georginio Rutter,14,fr FRA,RW,22-126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
João Pedro,9,br BRA,"AM,FW",22-333,90,0,0,0,0,1,0,1,0,2,0,0,0,3,1,0,100.0
Billy Gilmour,11,sct SCO,DM,23-074,89,0,0,0,2,2,0,1,0,3,0,0,0,5,0,0,
Yasin Ayari,26,se SWE,DM,20-323,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
James Milner,6,eng ENG,DM,38-233,72,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,
Carlos Baleba,20,cm CMR,DM,20-234,18,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,
Jack Hinshelwood,41,eng ENG,LB,19-135,90,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0.0
Lewis Dunk,5,eng ENG,CB,32-277,90,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,50.0
Jan Paul van Hecke,29,nl NED,CB,24-077,90,1,0,0,2,0,0,0,3,2,0,0,0,11,1,1,50.0
Joël Veltman,34,nl NED,RB,32-222,90,0,0,0,1,2,0,1,0,2,0,0,0,3,1,2,33.3
Jason Steele,23,eng ENG,GK,34-006,90,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
