Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jamie Vardy,9,eng ENG,FW,37-261,90,12,9,3,0,0,0,0,0,0,0,0,0,10,0,0
Stephy Mavididi,10,eng ENG,LW,26-120,89,15,15,0,0,0,0,0,0,0,0,0,0,11,0,2
Bobby De Cordova-Reid,14,jm JAM,LW,31-239,1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0
Facundo Buonanotte,40,ar ARG,RW,19-280,84,16,14,1,1,0,0,1,0,0,0,0,0,8,1,0
Jordan Ayew,18,gh GHA,"RW,AM",33-017,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilfred Ndidi,6,ng NGA,"AM,DM",27-287,89,28,28,0,0,0,0,2,0,0,0,0,0,24,0,0
Odsonne Édouard,29,fr FRA,DM,26-256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Winks,8,eng ENG,"DM,CB",28-239,90,29,28,1,1,0,0,0,0,0,0,0,0,23,0,1
Oliver Skipp,22,eng ENG,DM,24-012,89,16,16,0,0,0,0,0,0,0,0,0,0,16,0,0
Bilal El Khannouss,11,ma MAR,"AM,DM",20-141,1,3,1,2,0,0,0,0,1,0,0,0,0,2,0,0
Victor Bernth Kristiansen,16,dk DEN,LB,21-287,90,32,21,11,2,0,0,1,9,0,0,0,0,27,0,0
Caleb Okoli,5,it ITA,CB,23-077,89,26,23,3,3,0,0,0,0,0,0,0,0,17,0,1
Abdul Fatawu Issahaku,7,gh GHA,"RW,CB",20-204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wout Faes,3,be BEL,CB,26-178,90,22,22,0,0,0,0,0,0,0,0,0,0,17,0,0
James Justin,2,eng ENG,RB,26-218,90,16,9,7,1,0,0,0,6,0,0,0,0,12,0,0
Mads Hermansen,30,dk DEN,GK,24-079,90,39,26,13,3,0,0,0,0,0,0,0,0,23,0,0
