Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jamie Vardy,9,eng ENG,FW,37-261,90,18,2,4,14,1,0,18,0,0,,0,,7,28,16,1,1,0,1,2,9,1
Stephy Mavididi,10,eng ENG,LW,26-120,89,31,2,13,14,5,1,31,4,1,25.0,3,75.0,24,72,39,0,0,0,4,2,25,3
Bobby De Cordova-Reid,14,jm JAM,LW,31-239,1,2,0,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Facundo Buonanotte,40,ar ARG,RW,19-280,84,33,6,14,12,7,3,33,3,0,0.0,2,66.7,14,138,108,2,1,1,1,0,16,2
Jordan Ayew,18,gh GHA,"RW,AM",33-017,6,3,1,1,0,2,0,3,0,0,,0,,2,4,0,0,0,0,1,0,2,0
Wilfred Ndidi,6,ng NGA,"AM,DM",27-287,89,53,12,28,19,6,3,53,2,0,0.0,2,100.0,19,67,11,0,0,0,2,4,24,3
Odsonne Édouard,29,fr FRA,DM,26-256,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Harry Winks,8,eng ENG,"DM,CB",28-239,90,37,4,18,16,3,0,37,2,0,0.0,2,100.0,17,72,38,1,0,0,0,0,19,2
Oliver Skipp,22,eng ENG,DM,24-012,89,23,6,12,10,1,0,23,1,0,0.0,1,100.0,13,42,10,0,0,0,1,0,16,0
Bilal El Khannouss,11,ma MAR,"AM,DM",20-141,1,4,0,1,3,0,0,4,0,0,,0,,1,2,1,0,0,0,0,0,1,0
Victor Bernth Kristiansen,16,dk DEN,LB,21-287,90,52,10,35,17,1,0,52,2,1,50.0,1,50.0,13,59,34,0,0,0,0,0,16,1
Caleb Okoli,5,it ITA,CB,23-077,89,43,21,37,5,1,1,43,0,0,,0,,17,100,35,0,0,0,0,0,20,0
Abdul Fatawu Issahaku,7,gh GHA,"RW,CB",20-204,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Wout Faes,3,be BEL,CB,26-178,90,36,15,30,7,0,0,36,2,2,100.0,0,0.0,14,39,11,0,0,0,0,0,16,0
James Justin,2,eng ENG,RB,26-218,90,34,11,19,10,5,3,34,1,0,0.0,0,0.0,10,38,28,0,0,0,2,0,10,1
Mads Hermansen,30,dk DEN,GK,24-079,90,50,41,48,2,0,0,50,0,0,,0,,21,124,60,0,0,0,0,0,18,0
