Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Michail Antonio,9,jm JAM,FW,34-242,74,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Danny Ings,18,eng ENG,FW,32-125,16,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0
Crysencio Summerville,7,nl NED,LW,23-026,83,2,2,0,1,1,0,1,0.0,1,1,0,1,0,2,1,0
Andy Irving,39,sct SCO,AM,24-196,7,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Jarrod Bowen,20,eng ENG,RW,27-341,90,2,2,2,0,0,2,3,66.7,1,1,0,1,2,4,2,0
Carlos Soler,4,es ESP,AM,27-328,83,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0
Guido Rodríguez,24,ar ARG,"DM,AM",30-227,7,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
Lucas Paquetá,10,br BRA,"DM,LW",27-090,90,6,6,3,2,1,1,2,50.0,1,1,0,1,1,7,1,0
Tomáš Souček,28,cz CZE,DM,29-272,90,0,0,0,0,0,0,0,,0,4,2,2,0,0,5,0
Emerson Palmieri,33,it ITA,LB,30-114,74,6,2,3,3,0,1,2,50.0,1,0,0,0,0,6,4,0
Vladimír Coufal,5,cz CZE,RB,32-095,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Max Kilman,26,eng ENG,CB,27-186,90,0,0,0,0,0,0,0,,0,3,2,1,1,1,8,0
Jean-Clair Todibo,25,fr FRA,CB,24-331,56,1,1,1,0,0,1,1,100.0,0,1,1,0,2,3,3,1
Konstantinos Mavropanos,15,gr GRE,CB,26-350,34,2,2,2,0,0,0,0,,0,0,0,0,1,3,2,0
Aaron Wan-Bissaka,29,eng ENG,"RB,LB",26-365,90,3,2,3,0,0,1,1,100.0,0,1,1,0,2,5,5,0
Łukasz Fabiański,1,pl POL,GK,39-221,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
