Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Michail Antonio,9,jm JAM,FW,34-242,74,25,0,4,11,10,4,25,1,0,0.0,1,100.0,16,127,78,5,2,2,3,2,22,7
Danny Ings,18,eng ENG,FW,32-125,16,17,0,2,5,10,3,17,0,0,,0,,9,65,38,2,0,0,1,1,14,2
Crysencio Summerville,7,nl NED,LW,23-026,83,35,1,3,17,15,2,35,4,1,25.0,2,50.0,22,175,101,4,1,1,1,0,32,5
Andy Irving,39,sct SCO,AM,24-196,7,12,1,1,9,2,0,12,0,0,,0,,7,27,17,0,0,0,1,0,9,0
Jarrod Bowen,20,eng ENG,RW,27-341,90,54,1,9,26,21,1,54,8,4,50.0,3,37.5,37,281,147,4,3,1,0,3,38,6
Carlos Soler,4,es ESP,AM,27-328,83,59,0,14,31,14,1,59,2,1,50.0,1,50.0,31,148,81,1,2,0,0,1,43,2
Guido Rodríguez,24,ar ARG,"DM,AM",30-227,7,8,0,1,7,0,0,8,0,0,,0,,1,4,4,0,0,0,0,0,5,0
Lucas Paquetá,10,br BRA,"DM,LW",27-090,90,84,2,26,43,15,1,84,0,0,,0,,42,148,61,0,2,0,0,2,62,1
Tomáš Souček,28,cz CZE,DM,29-272,90,45,5,15,28,3,2,45,1,0,0.0,1,100.0,21,52,17,0,0,0,1,1,26,1
Emerson Palmieri,33,it ITA,LB,30-114,74,54,8,23,20,11,1,54,0,0,,0,,18,66,44,1,1,0,0,0,26,1
Vladimír Coufal,5,cz CZE,RB,32-095,16,14,1,5,6,3,1,14,0,0,,0,,4,7,1,0,0,0,0,0,7,1
Max Kilman,26,eng ENG,CB,27-186,90,49,17,30,19,0,0,49,1,1,100.0,0,0.0,21,89,42,0,0,0,0,0,27,0
Jean-Clair Todibo,25,fr FRA,CB,24-331,56,35,8,22,14,0,0,35,0,0,,0,,23,85,60,0,0,0,0,0,22,0
Konstantinos Mavropanos,15,gr GRE,CB,26-350,34,27,6,13,14,0,0,27,0,0,,0,,14,58,29,0,0,0,0,0,16,0
Aaron Wan-Bissaka,29,eng ENG,"RB,LB",26-365,90,76,8,35,26,15,1,76,5,1,20.0,3,60.0,37,203,115,2,2,0,1,0,44,2
Łukasz Fabiański,1,pl POL,GK,39-221,90,55,42,55,0,0,0,55,0,0,,0,,27,179,106,0,0,0,0,0,20,0
